		AUROC	∆DMS
25340	25419	0.95475113	0.1056536083030651
25341	25420	0.95642704	0.106062014622286
25342	25421	0.95475113	0.106062014622286
25343	25422	0.9519231	0.106062014622286
25344	25423	0.9519231	0.106062014622286
25345	25424	0.95	0.106062014622286
25346	25425	0.94711536	0.1056536083030651
25347	25426	0.9490741	0.106062014622286
25348	25427	0.947619	0.1056536083030651
25349	25428	0.947619	0.1056536083030651
25350	25429	0.9489796	0.1056536083030651
25351	25430	0.94708997	0.1056536083030651
25352	25431	0.94708997	0.1046530903279833
25353	25432	0.9489796	0.1036525723529016
25354	25433	0.9507389	0.1046530903279833
25355	25434	0.9507389	0.1046530903279833
25356	25435	0.9469496	0.1046530903279833
25357	25436	0.9469496	0.1046530903279833
25358	25437	0.9511494	0.1046530903279833
25359	25438	0.95454544	0.1056536083030651
25360	25439	0.96060604	0.106062014622286
25361	25440	0.97333336	0.106062014622286
25362	25441	0.96363634	0.1056536083030651
25363	25442	0.9638889	0.1046530903279833
25364	25443	0.9575597	0.1034191512900128
25365	25444	0.9575597	0.1034191512900128
25366	25445	0.9575597	0.1034191512900128
25367	25446	0.954023	0.1056536083030651
25368	25447	0.9702381	0.1034191512900128
25369	25448	0.96011394	0.1034191512900128
25370	25449	0.9587912	0.0986619848676846
25371	25450	0.96031743	0.0961392754584088
25372	25451	0.96031743	0.0961392754584088
25373	25452	0.9656085	0.0961392754584088
25374	25453	0.96410257	0.0941496900311943
25375	25454	0.9825	0.0764419229215978
25376	25455	0.9825	0.0764419229215978
25377	25456	0.9825	0.0764419229215978
25378	25457	0.98039216	0.0685563525655022
25379	25458	0.97953963	0.0672153166101378
25380	25459	0.9786096	0.0658742806547734
25381	25460	0.9782609	0.0658742806547734
25382	25461	0.9768116	0.0640294881448659
25383	25462	0.9777778	0.0621846956349583
25384	25463	0.9771429	0.0562083572873172
25385	25464	0.9753846	0.0559785662590016
25386	25465	0.9692308	0.0559785662590016
25387	25466	0.94153845	0.0559785662590016
25388	25467	0.94153845	0.0559785662590016
25389	25468	0.93666667	0.055748775230686
25390	25469	0.93356645	0.0562083572873172
25391	25470	0.9370629	0.0625769303375824
25392	25471	0.9370629	0.0625769303375824
25393	25472	0.9423077	0.0642256054961779
25394	25473	0.94	0.0625769303375824
25395	25474	0.94	0.0625769303375824
25396	25475	0.94	0.0625769303375824
25397	25476	0.94	0.0625769303375824
25398	25477	0.9375	0.0593926438124498
25399	25478	0.9375	0.0593926438124498
25400	25479	0.9375	0.0593926438124498
25401	25480	0.94	0.0625769303375824
25402	25481	0.94	0.0625769303375824
25403	25482	0.93846154	0.0593926438124498
25404	25483	0.93846154	0.0593926438124498
25405	25484	0.93714285	0.0562083572873172
25406	25485	0.9323077	0.0593926438124498
25407	25486	0.93491125	0.0562083572873172
25408	25487	0.93732196	0.0559785662590016
25409	25488	0.93491125	0.055748775230686
25410	25489	0.93491125	0.055748775230686
25411	25490	0.9342857	0.055748775230686
25412	25491	0.9361111	0.0533754760797251
25413	25492	0.9401042	0.0496822617931691
25414	25493	0.9386189	0.040746004651413
25415	25494	0.9386189	0.040746004651413
25416	25495	0.9411765	0.035502961796213
25417	25496	0.9386189	0.0352717287194371
25418	25497	0.9386189	0.0352717287194371
25419	25498	0.9318182	0.0349081389442871
25420	25499	0.914787	0.0351393720210629
25421	25500	0.91052634	0.0347757822459129
25422	25501	0.915	0.0351393720210629
25423	25502	0.915	0.0351393720210629
25424	25503	0.9142857	0.0347757822459129
25425	25504	0.9183673	0.0351393720210629
25426	25505	0.94772726	0.0334515344759481
25427	25506	0.95194507	0.0334515344759481
25428	25507	0.9516908	0.0347757822459129
25429	25508	0.9537037	0.0334515344759481
25430	25509	0.9533333	0.0347757822459129
25431	25510	0.9533333	0.0347757822459129
25432	25511	0.9577778	0.035502961796213
25433	25512	0.9622222	0.036681785767385
25434	25513	0.9622222	0.036681785767385
25435	25514	0.9622222	0.036681785767385
25436	25515	0.9636752	0.0392508163109427
25437	25516	0.962963	0.0418198468545004
25438	25517	0.9649123	0.0439044471805567
25439	25518	0.9691358	0.0418198468545004
25440	25519	0.99346405	0.0392508163109427
25441	25520	0.99346405	0.0392508163109427
25442	25521	0.99358976	0.0439044471805567
25443	25522	0.99333334	0.0418198468545004
25444	25523	0.9930556	0.0439044471805567
25445	25524	0.99333334	0.0459890475066131
25446	25525	0.99333334	0.0459890475066131
25447	25526	0.99333334	0.0459890475066131
25448	25527	0.99333334	0.0459890475066131
25449	25528	0.99333334	0.0459890475066131
25450	25529	0.9930556	0.0461645689839023
25451	25530	0.997549	0.0459890475066131
25452	25531	0.9884259	0.0461645689839023
25453	25532	0.9877451	0.0463400904611914
25454	25533	0.9872123	0.0498577832704583
25455	25534	0.98663104	0.0533754760797251
25456	25535	0.98663104	0.0533754760797251
25457	25536	0.98663104	0.0533754760797251
25458	25537	0.9859944	0.0579762032086537
25459	25538	0.9859944	0.0579762032086537
25460	25539	0.98663104	0.0533754760797251
25461	25540	0.98579544	0.0531691663736243
25462	25541	0.98579544	0.0531691663736243
25463	25542	0.9878788	0.0529628566675234
25464	25543	0.987013	0.0577698935025529
25465	25544	0.9875776	0.0529628566675234
25466	25545	0.98447204	0.0463400904611914
25467	25546	0.9878788	0.0463400904611914
25468	25547	0.9878788	0.0463400904611914
25469	25548	0.9878788	0.0463400904611914
25470	25549	0.9878788	0.0463400904611914
25471	25550	0.987013	0.0440799686578459
25472	25551	0.987013	0.0440799686578459
25473	25552	0.9863946	0.0418198468545004
25474	25553	0.9873016	0.0440799686578459
25475	25554	0.9873016	0.0440799686578459
25476	25555	0.9873016	0.0440799686578459
25477	25556	0.9873016	0.0440799686578459
25478	25557	0.9873016	0.0440799686578459
25479	25558	0.9873016	0.0440799686578459
25480	25559	0.9873016	0.0440799686578459
25481	25560	0.9863946	0.0418198468545004
25482	25561	0.9873016	0.0440799686578459
25483	25562	0.990625	0.0496514735643574
25484	25563	0.990625	0.0496514735643574
25485	25564	0.9875	0.0566211035370617
25486	25565	0.9875	0.0566211035370617
25487	25566	0.9873016	0.0566211035370617
25488	25567	0.9863946	0.0602793504066
25489	25568	0.987013	0.0566211035370617
25490	25569	0.987013	0.0566211035370617
25491	25570	0.9863946	0.0602793504066
25492	25571	0.9866667	0.0602793504066
25493	25572	0.9766667	0.0710973039125134
25494	25573	0.9766667	0.0710973039125134
25495	25574	0.9777778	0.0670301461976291
25496	25575	0.97727275	0.0749342412372026
25497	25576	0.9782609	0.0710973039125134
25498	25577	0.9765886	0.0670301461976291
25499	25578	0.9765886	0.0749342412372026
25500	25579	0.9805195	0.0749342412372026
25501	25580	0.9805195	0.0749342412372026
25502	25581	0.9809524	0.0795318622355182
25503	25582	0.97619045	0.0802925459091445
25504	25583	0.9647059	0.1091825479043477
25505	25584	0.9235294	0.1091825479043477
25506	25585	0.9239766	0.1175396763117613
25507	25586	0.9228395	0.1268183227901204
25508	25587	0.92690057	0.1360969692684794
25509	25588	0.8882353	0.1360969692684794
25510	25589	0.8869048	0.1360969692684794
25511	25590	0.8863636	0.1268183227901204
25512	25591	0.88352275	0.1268183227901204
25513	25592	0.8806818	0.1268183227901204
25514	25593	0.875	0.1175396763117613
25515	25594	0.88235295	0.1133611121080545
25516	25595	0.88095236	0.1091825479043477
25517	25596	0.88095236	0.0970270874288422
25518	25597	0.875	0.0893321242282568
25519	25598	0.875	0.0893321242282568
25520	25599	0.875	0.0893321242282568
25521	25600	0.87647057	0.0970270874288422
25522	25601	0.87647057	0.0970270874288422
25523	25602	0.88235295	0.1031048176665949
25524	25603	0.88770056	0.1091825479043477
25525	25604	0.8806818	0.1193010543673812
25526	25605	0.88586956	0.1091825479043477
25527	25606	0.88586956	0.1091825479043477
25528	25607	0.88746804	0.1031048176665949
25529	25608	0.8802083	0.1193010543673812
25530	25609	0.88	0.1091825479043477
25531	25610	0.88	0.1091825479043477
25532	25611	0.88235295	0.1294195608304148
25533	25612	0.88235295	0.1294195608304148
25534	25613	0.8611111	0.1327582650494471
25535	25614	0.8666667	0.1360969692684794
25536	25615	0.86752135	0.1327582650494471
25537	25616	0.86625516	0.1294195608304148
25538	25617	0.86625516	0.1294195608304148
25539	25618	0.86625516	0.1294195608304148
25540	25619	0.8627451	0.1327582650494471
25541	25620	0.8627451	0.1327582650494471
25542	25621	0.8627451	0.1327582650494471
25543	25622	0.8627451	0.1327582650494471
25544	25623	0.8627451	0.1327582650494471
25545	25624	0.86383927	0.1404398434062315
25546	25625	0.8781609	0.1404398434062315
25547	25626	0.8781609	0.1327582650494471
25548	25627	0.8781609	0.1327582650494471
25549	25628	0.8781609	0.1327582650494471
25550	25629	0.8738095	0.1294195608304148
25551	25630	0.8738095	0.1294195608304148
25552	25631	0.8738095	0.1294195608304148
25553	25632	0.8738095	0.1294195608304148
25554	25633	0.8691358	0.1371011391871992
25555	25634	0.8691358	0.1371011391871992
25556	25635	0.8634259	0.1294195608304148
25557	25636	0.8671024	0.1132233241296285
25558	25637	0.8703704	0.0970270874288422
25559	25638	0.87134504	0.0893321242282568
25560	25639	0.87134504	0.0893321242282568
25561	25640	0.87134504	0.0893321242282568
25562	25641	0.8663968	0.0816371610276714
25563	25642	0.852	0.0802925459091445
25564	25643	0.852	0.0802925459091445
25565	25644	0.85052633	0.0809648534684079
25566	25645	0.85052633	0.0809648534684079
25567	25646	0.8466667	0.0816371610276714
25568	25647	0.8466667	0.0816371610276714
25569	25648	0.84	0.0893321242282568
25570	25649	0.84	0.0893321242282568
25571	25650	0.84	0.0893321242282568
25572	25651	0.8382353	0.0970270874288422
25573	25652	0.8645833	0.0893321242282568
25574	25653	0.85555553	0.0970270874288422
25575	25654	0.8452381	0.1132233241296285
25576	25655	0.8397436	0.1294195608304148
25577	25656	0.8397436	0.1294195608304148
25578	25657	0.84307694	0.1132233241296285
25579	25658	0.84615386	0.1132233241296285
25580	25659	0.84615386	0.1132233241296285
25581	25660	0.84615386	0.1132233241296285
25582	25661	0.84	0.0970270874288422
25583	25662	0.84375	0.0920337582296026
25584	25663	0.85507244	0.087040429030363
25585	25664	0.8951049	0.087040429030363
25586	25665	0.89115644	0.086769718953997
25587	25666	0.89115644	0.086769718953997
25588	25667	0.89115644	0.086769718953997
25589	25668	0.93666667	0.086769718953997
25590	25669	0.92763156	0.0775240359468505
25591	25670	0.9477124	0.0775240359468505
25592	25671	0.9248366	0.0700727538359609
25593	25672	0.9281046	0.0700727538359609
25594	25673	0.9281046	0.0700727538359609
25595	25674	0.9236111	0.0676787261417577
25596	25675	0.9236111	0.0676787261417577
25597	25676	0.91851854	0.0700727538359609
25598	25677	0.91851854	0.0700727538359609
25599	25678	0.9201389	0.0678996342190697
25600	25679	0.9201389	0.0678996342190697
25601	25680	0.9157895	0.0678996342190697
25602	25681	0.9111111	0.0657265146021785
25603	25682	0.90588236	0.0655056065248665
25604	25683	0.9	0.0652846984475545
25605	25684	0.9	0.0652846984475545
25606	25685	0.9	0.0652846984475545
25607	25686	0.9	0.0652846984475545
25608	25687	0.8977778	0.0655056065248665
25609	25688	0.9111111	0.0655056065248665
25610	25689	0.9285714	0.0657265146021785
25611	25690	0.9285714	0.0657265146021785
25612	25691	0.9285714	0.0655056065248665
25613	25692	0.88095236	0.0652846984475545
25614	25693	0.9182692	0.0652846984475545
25615	25694	0.9128205	0.0633455588150879
25616	25695	0.9065934	0.0652846984475545
25617	25696	0.8994083	0.0655056065248665
25618	25697	0.9065934	0.0657265146021785
25619	25698	0.9128205	0.0678996342190697
25620	25699	0.9128205	0.0678996342190697
25621	25700	0.9190476	0.0700727538359609
25622	25701	0.92444444	0.0756215322984898
25623	25702	0.87916666	0.0700727538359609
25624	25703	0.88671875	0.0756215322984898
25625	25704	0.8833333	0.0700727538359609
25626	25705	0.87946427	0.0756215322984898
25627	25706	0.8701923	0.0811703107610187
25628	25707	0.8701923	0.0811703107610187
25629	25708	0.87946427	0.0839700148575078
25630	25709	0.87946427	0.0839700148575078
25631	25710	0.8875	0.086769718953997
25632	25711	0.8875	0.086769718953997
25633	25712	0.890625	0.0839700148575078
25634	25713	0.890625	0.0839700148575078
25635	25714	0.8933824	0.086769718953997
25636	25715	0.89411765	0.08690507399218
25637	25716	0.8907563	0.087040429030363
25638	25717	0.88687783	0.0922493399865636
25639	25718	0.8888889	0.1067204366430029
25640	25719	0.8888889	0.1067204366430029
25641	25720	0.8888889	0.1067204366430029
25642	25721	0.8247863	0.1159826223432417
25643	25722	0.8240741	0.1190463359158049
25644	25723	0.8240741	0.1190463359158049
25645	25724	0.8240741	0.1190463359158049
25646	25725	0.7991453	0.1159826223432417
25647	25726	0.7991453	0.1159826223432417
25648	25727	0.7991453	0.1159826223432417
25649	25728	0.8016194	0.1190463359158049
25650	25729	0.8016194	0.1190463359158049
25651	25730	0.8038462	0.1159826223432417
25652	25731	0.8131868	0.1190463359158049
25653	25732	0.8131868	0.1190463359158049
25654	25733	0.8131868	0.1190463359158049
25655	25734	0.8197279	0.122110049488368
25656	25735	0.8197279	0.122110049488368
25657	25736	0.8095238	0.1251598174441094
25658	25737	0.81153846	0.1282095853998509
25659	25738	0.81578946	0.122110049488368
25660	25739	0.82222223	0.122110049488368
25661	25740	0.82222223	0.122110049488368
25662	25741	0.8333333	0.1242106375679384
25663	25742	0.8333333	0.1242106375679384
25664	25743	0.8333333	0.1242106375679384
25665	25744	0.8245614	0.1272604055236798
25666	25745	0.81954885	0.1282095853998509
25667	25746	0.81785715	0.1297287121678714
25668	25747	0.8035714	0.1297287121678714
25669	25748	0.8035714	0.1297287121678714
25670	25749	0.8142857	0.1412564021524198
25671	25750	0.8	0.1512649653689476
25672	25751	0.8097166	0.1523790276832312
25673	25752	0.8119658	0.1512649653689476
25674	25753	0.8119658	0.1512649653689476
25675	25754	0.8119658	0.1512649653689476
25676	25755	0.82539684	0.1412564021524198
25677	25756	0.837037	0.131247838935892
25678	25757	0.837037	0.131247838935892
25679	25758	0.84444445	0.1512649653689476
25680	25759	0.8541667	0.1412564021524198
25681	25760	0.8566176	0.131247838935892
25682	25761	0.8576389	0.1412564021524198
25683	25762	0.8552632	0.1512649653689476
25684	25763	0.8552632	0.1512649653689476
25685	25764	0.853125	0.1523790276832312
25686	25765	0.84126985	0.1523790276832312
25687	25766	0.84126985	0.1523790276832312
25688	25767	0.84126985	0.1523790276832312
25689	25768	0.840625	0.1412564021524198
25690	25769	0.840625	0.1412564021524198
25691	25770	0.840625	0.1412564021524198
25692	25771	0.84117645	0.1512649653689476
25693	25772	0.85139316	0.1523790276832312
25694	25773	0.85294116	0.1512649653689476
25695	25774	0.85294116	0.1512649653689476
25696	25775	0.85294116	0.1512649653689476
25697	25776	0.85294116	0.1512649653689476
25698	25777	0.8235294	0.1534930899975147
25699	25778	0.8263889	0.1621103384058537
25700	25779	0.8263889	0.1621103384058537
25701	25780	0.8161765	0.1707275868141928
25702	25781	0.8046875	0.1800366834070487
25703	25782	0.8359375	0.1983391352591179
25704	25783	0.82916665	0.1893457799999047
25705	25784	0.82916665	0.1893457799999047
25706	25785	0.82916665	0.1893457799999047
25707	25786	0.8392157	0.1983391352591179
25708	25787	0.8382353	0.1893457799999047
25709	25788	0.8272059	0.1893457799999047
25710	25789	0.8272059	0.1893457799999047
25711	25790	0.81960785	0.1800366834070487
25712	25791	0.81985295	0.1893457799999047
25713	25792	0.8308824	0.2073324905183312
25714	25793	0.8308824	0.2073324905183312
25715	25794	0.827451	0.1983391352591179
25716	25795	0.827451	0.1983391352591179
25717	25796	0.8333333	0.1893457799999047
25718	25797	0.8	0.1800366834070487
25719	25798	0.75438595	0.1621103384058537
25720	25799	0.74671054	0.1534930899975147
25721	25800	0.7368421	0.1523790276832312
25722	25801	0.7777778	0.1412564021524198
25723	25802	0.7836257	0.1512649653689476
25724	25803	0.79444444	0.1484203070297111
25725	25804	0.7962963	0.1512649653689476
25726	25805	0.8315508	0.1534930899975147
25727	25806	0.8286445	0.1621103384058537
25728	25807	0.8286445	0.1621103384058537
25729	25808	0.8208556	0.1707275868141928
25730	25809	0.82097185	0.1800366834070487
25731	25810	0.82608694	0.1983391352591179
25732	25811	0.8181818	0.1893457799999047
25733	25812	0.8181818	0.1893457799999047
25734	25813	0.8181818	0.1893457799999047
25735	25814	0.8125	0.2073324905183312
25736	25815	0.8125	0.2073324905183312
25737	25816	0.8125	0.2073324905183312
25738	25817	0.82097185	0.2380857489635701
25739	25818	0.8125	0.268839007408809
25740	25819	0.8028985	0.2697699746310628
25741	25820	0.8125	0.268839007408809
25742	25821	0.8097826	0.268839007408809
25743	25822	0.82097185	0.2380857489635701
25744	25823	0.8063725	0.2073324905183312
25745	25824	0.78186274	0.1916584994185604
25746	25825	0.78186274	0.1916584994185604
25747	25826	0.7769608	0.1916584994185604
25748	25827	0.7826087	0.1914780997537857
25749	25828	0.7744565	0.1916584994185604
25750	25829	0.76521736	0.1914780997537857
25751	25830	0.76521736	0.1914780997537857
25752	25831	0.775	0.191297700089011
25753	25832	0.775	0.191297700089011
25754	25833	0.775	0.191297700089011
25755	25834	0.775	0.191297700089011
25756	25835	0.7589286	0.1914780997537857
25757	25836	0.72307694	0.1914780997537857
25758	25837	0.72307694	0.1914780997537857
25759	25838	0.7033333	0.191297700089011
25760	25839	0.68	0.1914780997537857
25761	25840	0.7033333	0.191297700089011
25762	25841	0.71794873	0.1893457799999047
25763	25842	0.71571904	0.1903217400444579
25764	25843	0.71153843	0.191297700089011
25765	25844	0.71153843	0.191297700089011
25766	25845	0.71571904	0.1914780997537857
25767	25846	0.7147436	0.1916584994185604
25768	25847	0.71692306	0.1914780997537857
25769	25848	0.7266667	0.1916584994185604
25770	25849	0.7266667	0.1916584994185604
25771	25850	0.7266667	0.1916584994185604
25772	25851	0.72727275	0.1919216782666287
25773	25852	0.72727275	0.1919216782666287
25774	25853	0.74333334	0.1916584994185604
25775	25854	0.75384617	0.1914780997537857
25776	25855	0.75384617	0.1914780997537857
25777	25856	0.73964494	0.191297700089011
25778	25857	0.79881656	0.1739495066211067
25779	25858	0.79881656	0.1739495066211067
25780	25859	0.8131868	0.1817657497703305
25781	25860	0.8131868	0.1817657497703305
25782	25861	0.8131868	0.1817657497703305
25783	25862	0.84319526	0.1739495066211067
25784	25863	0.84319526	0.1739495066211067
25785	25864	0.8489011	0.1683498480150226
25786	25865	0.8489011	0.1683498480150226
25787	25866	0.85470086	0.1683498480150226
25788	25867	0.85754985	0.1817657497703305
25789	25868	0.8603989	0.1745337748794053
25790	25869	0.8603989	0.1745337748794053
25791	25870	0.8603989	0.1745337748794053
25792	25871	0.86263734	0.1745337748794053
25793	25872	0.856	0.1683498480150226
25794	25873	0.86	0.1739495066211067
25795	25874	0.8635294	0.1683498480150226
25796	25875	0.8635294	0.1683498480150226
25797	25876	0.8729412	0.1683498480150226
25798	25877	0.9125	0.1739495066211067
25799	25878	0.9453125	0.1745337748794053
25800	25879	0.9429348	0.1751180431377038
25801	25880	0.94034094	0.1753019412762555
25802	25881	0.93837535	0.1753019412762555
25803	25882	0.9361111	0.1745337748794053
25804	25883	0.933518	0.1745337748794053
25805	25884	0.9298246	0.1739495066211067
25806	25885	0.9256966	0.1683498480150226
25807	25886	0.9256966	0.1611929933070515
25808	25887	0.9256966	0.1611929933070515
25809	25888	0.9256966	0.1611929933070515
25810	25889	0.9256966	0.1611929933070515
25811	25890	0.9256966	0.1611929933070515
25812	25891	0.9298246	0.1627501894089386
25813	25892	0.9298246	0.1627501894089386
25814	25893	0.9298246	0.1627501894089386
25815	25894	0.9256966	0.1611929933070515
25816	25895	0.9256966	0.1611929933070515
25817	25896	0.92058825	0.1596357972051645
25818	25897	0.92941177	0.1439481274406754
25819	25898	0.92941177	0.1439481274406754
25820	25899	0.92941177	0.1439481274406754
25821	25900	0.93235296	0.1421162167059583
25822	25901	0.9411765	0.1421162167059583
25823	25902	0.9380805	0.1430321720733168
25824	25903	0.93421054	0.1421162167059583
25825	25904	0.9802632	0.1421162167059583
25826	25905	0.98142415	0.1430321720733168
25827	25906	0.9802632	0.1421162167059583
25828	25907	0.9802632	0.1421162167059583
25829	25908	0.9802632	0.1421162167059583
25830	25909	0.9802632	0.1421162167059583
25831	25910	0.98125	0.1262584646972027
25832	25911	0.98	0.1104007126884471
25833	25912	0.98	0.1104007126884471
25834	25913	0.98	0.1104007126884471
25835	25914	0.9809524	0.1042102203612225
25836	25915	0.9818182	0.1104007126884471
25837	25916	0.9909091	0.1421162167059583
25838	25917	0.99147725	0.1430321720733168
25839	25918	0.9919786	0.1439481274406754
25840	25919	0.99242425	0.1493705628605343
25841	25920	0.99248123	0.1572143977427789
25842	25921	0.9925	0.1572143977427789
25843	25922	0.9925	0.1572143977427789
25844	25923	0.99210525	0.1547929982803932
25845	25924	0.99206346	0.1446229910986672
25846	25925	0.989899	0.1442855592696713
25847	25926	0.98930484	0.1439481274406754
25848	25927	0.98913044	0.1421162167059583
25849	25928	0.98913044	0.1421162167059583
25850	25929	0.98913044	0.1421162167059583
25851	25930	0.98913044	0.1421162167059583
25852	25931	0.9872123	0.1200679723699781
25853	25932	0.9872123	0.1200679723699781
25854	25933	0.98663104	0.0980197280339978
25855	25934	0.9867725	0.0980197280339978
25856	25935	0.9849624	0.1159740884027112
25857	25936	0.9899749	0.1392757199350459
25858	25937	0.9899749	0.1497079946895302
25859	25938	0.9899749	0.1497079946895302
25860	25939	0.9894737	0.1446229910986672
25861	25940	0.9899749	0.1392757199350459
25862	25941	0.9904306	0.1446229910986672
25863	25942	0.9904306	0.1446229910986672
25864	25943	0.9908467	0.1392757199350459
25865	25944	0.9908467	0.1392757199350459
25866	25945	0.98245615	0.1439093831087408
25867	25946	0.98245615	0.1339284487714245
25868	25947	0.9814815	0.1262090022438272
25869	25948	0.9814815	0.1262090022438272
25870	25949	0.9814815	0.1262090022438272
25871	25950	0.9814815	0.1262090022438272
25872	25951	0.98067635	0.1184895557162299
25873	25952	0.97979796	0.1262090022438272
25874	25953	0.978836	0.1184895557162299
25875	25954	0.9777778	0.1262090022438272
25876	25955	0.9777778	0.1262090022438272
25877	25956	0.9766082	0.1339284487714245
25878	25957	0.9766082	0.1339284487714245
25879	25958	0.9777778	0.1262090022438272
25880	25959	0.9777778	0.1262090022438272
25881	25960	0.9736842	0.1184895557162299
25882	25961	0.96842104	0.1184895557162299
25883	25962	0.96666664	0.1262090022438272
25884	25963	0.9647059	0.1339284487714245
25885	25964	0.9187675	0.1262090022438272
25886	25965	0.90641713	0.1339284487714245
25887	25966	0.9047619	0.1339284487714245
25888	25967	0.9047619	0.1389189159400827
25889	25968	0.9071429	0.1339284487714245
25890	25969	0.9025	0.1262090022438272
25891	25970	0.89736843	0.1184895557162299
25892	25971	0.89166665	0.113153536164693
25893	25972	0.89166665	0.113153536164693
25894	25973	0.8835979	0.1078175166131561
25895	25974	0.8897243	0.113153536164693
25896	25975	0.8897243	0.113153536164693
25897	25976	0.8897243	0.113153536164693
25898	25977	0.88684213	0.1184895557162299
25899	25978	0.88684213	0.1184895557162299
25900	25979	0.88684213	0.1184895557162299
25901	25980	0.88684213	0.1339284487714245
25902	25981	0.8836565	0.1389189159400827
25903	25982	0.8836565	0.1389189159400827
25904	25983	0.8894737	0.1439093831087408
25905	25984	0.8842105	0.1439093831087408
25906	25985	0.8789474	0.1439093831087408
25907	25986	0.8847118	0.144266187103704
25908	25987	0.8847118	0.144266187103704
25909	25988	0.86904764	0.1446229910986672
25910	25989	0.8730159	0.144266187103704
25911	25990	0.86904764	0.1446229910986672
25912	25991	0.86904764	0.1446229910986672
25913	25992	0.86904764	0.1446229910986672
25914	25993	0.86904764	0.1446229910986672
25915	25994	0.8671679	0.1496849807274111
25916	25995	0.86507934	0.1446229910986672
25917	25996	0.85833335	0.144266187103704
25918	25997	0.85087717	0.1439093831087408
25919	25998	0.84210527	0.1339284487714245
25920	25999	0.8333333	0.1262090022438272
25921	26000	0.8235294	0.1184895557162299
25922	26001	0.8190789	0.1097935684118419
25923	26002	0.825	0.108805542512499
25924	26003	0.83035713	0.1078175166131561
25925	26004	0.8333333	0.1078175166131561
25926	26005	0.8630952	0.1078175166131561
25927	26006	0.8630952	0.1078175166131561
25928	26007	0.859375	0.108805542512499
25929	26008	0.859375	0.108805542512499
25930	26009	0.86764705	0.1097935684118419
25931	26010	0.875	0.1141415620640359
25932	26011	0.87647057	0.1184895557162299
25933	26012	0.87647057	0.1184895557162299
25934	26013	0.8833333	0.1201502081339759
25935	26014	0.88515407	0.1201502081339759
25936	26015	0.8863636	0.1141415620640359
25937	26016	0.8848485	0.1097935684118419
25938	26017	0.8825397	0.108805542512499
25939	26018	0.8818182	0.1078175166131561
25940	26019	0.884058	0.1068517604275141
25941	26020	0.8818182	0.1078175166131561
25942	26021	0.8575758	0.1058860042418721
25943	26022	0.86647725	0.1068517604275141
25944	26023	0.8630952	0.1078175166131561
25945	26024	0.86764705	0.1058860042418721
25946	26025	0.88235295	0.1013184123900712
25947	26026	0.875	0.1058860042418721
25948	26027	0.88235295	0.1068517604275141
25949	26028	0.88235295	0.1068517604275141
25950	26029	0.8888889	0.1058860042418721
25951	26030	0.8947368	0.1068517604275141
25952	26031	0.8947368	0.1068517604275141
25953	26032	0.8947368	0.1058860042418721
25954	26033	0.8947368	0.1058860042418721
25955	26034	0.8947368	0.1058860042418721
25956	26035	0.8947368	0.1058860042418721
25957	26036	0.8972431	0.1013184123900712
25958	26037	0.8995215	0.0967508205382704
25959	26038	0.8972431	0.1013184123900712
25960	26039	0.8851675	0.0967508205382704
25961	26040	0.8864734	0.0967508205382704
25962	26041	0.87009805	0.0967508205382704
25963	26042	0.8773148	0.1013184123900712
25964	26043	0.8773148	0.1013184123900712
25965	26044	0.9328704	0.1068517604275141
25966	26045	0.9583333	0.1068517604275141
25967	26046	0.9588101	0.108805542512499
25968	26047	0.9569378	0.1078175166131561
25969	26048	0.9548872	0.107839786326857
25970	26049	0.9548872	0.107839786326857
25971	26050	0.9569378	0.1058860042418721
25972	26051	0.9569378	0.1058860042418721
25973	26052	0.9569378	0.1058860042418721
25974	26053	0.9569378	0.1058860042418721
25975	26054	0.95652175	0.0967508205382704
25976	26055	0.9583333	0.0865973556605065
25977	26056	0.95652175	0.0967508205382704
25978	26057	0.95652175	0.0863150042455974
25979	26058	0.95434785	0.0758791879529245
25980	26059	0.95652175	0.0863150042455974
25981	26060	0.9566116	0.0745584683382579
25982	26061	0.9566116	0.0745584683382579
25983	26062	0.9566116	0.0745584683382579
25984	26063	0.95454544	0.0732377487235913
25985	26064	0.9613636	0.0696218598101377
25986	26065	0.96889955	0.0660059708966841
25987	26066	0.9722222	0.0649489833617032
25988	26067	0.9722222	0.0649489833617032
25989	26068	0.97354496	0.0638919958267223
25990	26069	0.9657895	0.0615628638601192
25991	26070	0.96741855	0.058435702800578
25992	26071	0.96889955	0.0553085417410367
25993	26072	0.97025174	0.0547813655839364
25994	26073	0.97025174	0.0547813655839364
25995	26074	0.97025174	0.0547813655839364
25996	26075	0.97025174	0.0547813655839364
25997	26076	0.97025174	0.0547813655839364
25998	26077	0.9717391	0.0553085417410367
25999	26078	0.9782609	0.0553085417410367
26000	26079	0.9791667	0.0547813655839364
26001	26080	0.9791667	0.0547813655839364
26002	26081	0.9782609	0.0553085417410367
26003	26082	0.9782609	0.0615628638601192
26004	26083	0.97727275	0.0627274298434207
26005	26084	0.97619045	0.0638919958267223
26006	26085	0.97619045	0.0660059708966841
26007	26086	0.97727275	0.0649489833617032
26008	26087	0.97727275	0.0649489833617032
26009	26088	0.9782609	0.0638919958267223
26010	26089	0.9816934	0.0627274298434207
26011	26090	0.9837963	0.0612598405903167
26012	26091	0.98444444	0.0615628638601192
26013	26092	0.98504275	0.0627274298434207
26014	26093	0.98474944	0.0612598405903167
