	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
28809						0.066	0.117459	0.0	0.0
28810	0.00312	0.01338	0.01388	0.01759	0.095	0.296	0.058436	0.0	0.0
28811	0.04921	0.05575	0.05467	0.0685	0.773	0.76	-0.004992	0.126	0.043
28812						1.732	0.923817	0.988	0.66
28813						3.165	1.307322	0.484	0.344
28814		0.06497	0.05388	0.07245	1.519	0.983	1.984475	1.0	0.609
28815		0.04731	0.05279	0.06431	1.166	0.443	0.397893	0.93	0.397
28816		0.05919	0.05326	0.06103	1.382	2.425	0.128912	0.847	0.645
28817						0.072	-0.094555	0.006	0.005
28818		0.00846	0.00885	0.00815	0.104	0.0	-0.003524	0.0	0.0
28819		0.01147	0.00926	0.01546	0.059	0.0	0.00969	0.0	0.0
28820						0.031	-0.136546	0.0	0.001
28821		0.0125	0.00955	0.01558	0.055	0.227	0.452218	0.0	0.0
28822						0.104	0.164443	0.017	0.042
28823						0.115	0.058436	0.005	0.016
28824		0.01302	0.01112	0.01453	0.062	0.362	0.173252	0.015	0.038
28825						0.088	0.093967	0.013	0.207
28826		0.05232	0.04127	0.06223	0.904	0.632	3.970712	0.389	0.352
28827						0.231	0.245196	0.011	0.029
28828						0.173	0.078991	0.034	0.104
28829						0.252	0.24549	0.012	0.026
28830		0.01135	0.00916	0.01227	0.085	0.052	0.422854	0.0	0.003
28831		0.01692	0.01093	0.02251	0.069	0.089	0.150642	0.0	0.0
28832						0.849	0.156515	0.007	0.039
28833		0.02157	0.01512	0.02782	0.141	0.094	0.266045	0.224	0.267
28834		0.03165	0.02651	0.03487	0.692	5.342	0.029658	0.337	0.377
28835						0.153	0.305981	0.056	0.057
28836		0.02347	0.01788	0.02409	0.244	0.065	0.327124	0.296	0.268
28837		0.03241	0.02667	0.02997	3.056	0.382	0.076642	0.015	0.033
28838		0.01361	0.01139	0.01256	0.099	0.076	0.18999	0.028	0.041
28839						0.081	0.219355	0.021	0.042
28840						0.091	-0.014389	0.003	0.011
28841		0.00766	0.00643	0.00733	0.106	0.064	-0.017325	0.006	0.013
28842						0.033	0.058436	0.012	0.027
28843						0.068	0.103951	0.003	0.014
28844	0.01381	0.02524	0.01958	0.02606	0.35	0.061	0.690367	0.012	0.033
28845						0.391	0.263109	0.003	0.013
28846	0.00428	0.01684	0.01501	0.01587	0.108	0.179	0.514178	0.132	0.084
28847	0.04856	0.04991	0.03734	0.04219	0.65	0.463	0.007929	0.688	0.324
28848	0.04881	0.05279	0.03834	0.04567	0.877	2.87	-0.025841	0.224	0.159
28849	0.05898	0.07095	0.05025	0.06609	0.782	0.593	0.258998	0.336	0.265
28850	0.04374	0.04733	0.03411	0.04054	0.801	2.462	-0.062253	0.568	0.207
28851						0.723	0.725899	0.554	0.14
28852						0.943	0.508305	0.618	0.291
28853						2.251	1.923103	0.255	0.077
28854	0.03867	0.04654	0.03947	0.05462	0.681	1.102	1.980951	0.362	0.137
28855	0.03684	0.04084	0.03574	0.04031	0.577	0.611	0.03377	0.436	0.285
28856	0.03737	0.04234	0.03623	0.03893	0.594	1.335	0.061372	0.377	0.326
28857						1.115	3.158481	0.314	0.297
28858	0.01931	0.01715	0.01673	0.01705	0.424	1.55	0.125388	0.644	0.572
28859	0.05164	0.04004	0.03354	0.04602	0.913	2.089	0.122158	0.687	0.782
28860	0.05942	0.04522	0.03942	0.05235	1.222	1.064	0.507424	0.416	0.712
28861						0.449	0.164443	0.515	0.627
28862						0.098	0.30187	0.063	0.176
28863	0.00659	0.01522	0.01569	0.01868	0.325	0.097	0.646026	0.226	0.233
28864	0.00763	0.00969	0.01089	0.01338	0.366	0.142	-0.158276	0.158	0.287
28865	0.01002	0.0113	0.0117	0.01479	0.502	0.153	0.043754	0.064	0.202
28866	0.00777	0.00982	0.01028	0.01348	0.216	0.098	0.046103	0.187	0.222
28867						0.121	0.106594	0.119	0.122
28868	0.01154	0.01638	0.01608	0.02346	0.47	0.116	0.492155	0.076	0.071
28869	0.00284	0.01684	0.01091	0.03323	0.11	0.072	0.027603	0.132	0.105
28870	0.00515	0.00976	0.01125	0.01243	0.269	0.048	-0.012333	0.029	0.034
28871						0.062	0.124507	0.054	0.029
28872						0.038	-0.022024	0.0	0.0
28873	0.00177	0.01029	0.01106	0.0142	0.076	0.009	0.120983	0.001	0.0
28874	0.00448	0.00328	0.00437	0.00532	0.211	0.057	-0.016738	0.001	0.0
28875						0.06	-0.142126	0.001	0.0
28876	0.00442	0.01051	0.01151	0.01576	0.11	0.038	0.293061	0.619	0.002
28877	0.00977	0.00641	0.0071	0.01065	0.22	0.066	-0.039349	0.074	0.008
28878						0.066	0.050214	0.024	0.029
28879						0.373	0.285426	0.17	0.039
28880	0.00523	0.00879	0.01054	0.01403	0.182	0.484	0.096317	0.153	0.023
28881						0.095	0.582892	0.002	0.006
28882						0.055	0.409052	0.001	0.005
28883						0.057	-0.288656	0.0	0.005
28884						0.464	0.582598	0.0	0.002
28885	0.03035	0.02242	0.02134	0.0319	0.719	0.391	0.011746	0.508	0.687
28886	0.05917	0.04428	0.04158	0.05905	1.543	1.232	0.069888	1.0	0.722
28887	0.06429	0.05739	0.05508	0.07512	1.226	1.885	0.742049	0.802	0.457
28888						2.011	2.874817	1.0	1.0
28889						1.769	1.952174	0.117	0.256
28890	0.00269	0.01253	0.01221	0.01648	0.1	0.098	0.134785	0.053	0.076
28891						0.228	0.14888	0.008	0.022
28892	0.00148	0.01239	0.01103	0.01896	0.067	0.092	0.387909	0.001	0.01
28893	0.00078	0.023	0.01198	0.04042	0.045	0.047	0.273387	0.0	0.0
28894						0.144	0.609907	0.052	0.018
28895						0.277	0.17707	0.002	0.012
28896	0.00264	0.01269	0.01188	0.01579	0.088	0.028	0.041992	0.0	0.0
28897						0.221	1.170482	0.018	0.021
28898	0.05525	0.04221	0.03389	0.05015	0.855	0.471	0.115697	0.6	1.0
28899						2.676	3.090354	0.621	0.424
28900	0.04876	0.04086	0.03125	0.04598	0.975	2.635	0.177364	0.974	1.0
28901	0.03723	0.03237	0.02481	0.03631	0.771	3.889	0.009397	0.385	0.781
28902						3.331	4.360383	0.215	0.506
28903						0.173	0.821041	0.056	0.082
28904						0.249	-0.021143	0.008	0.006
28905	0.00266	0.02012	0.01703	0.02072	0.116	0.271	0.068714	0.006	0.003
28906						0.254	0.559106	0.047	0.022
28907						0.176	0.398481	0.0	0.0
28908						0.061	0.005579	0.0	0.0
28909	0.00462	0.01655	0.01394	0.01825	0.166	0.082	-0.054325	0.006	0.011
28910	0.00441	0.00919	0.00813	0.0105	0.159	0.026	-0.044047	0.034	0.029
28911	0.00396	0.00943	0.00742	0.0108	0.221	0.281	-0.056968	0.024	0.03
28912						0.389	0.380275	0.028	0.033
28913						0.051	0.254887	0.035	0.027
28914						0.16	0.09015	0.013	0.025
28915	0.00176	0.01719	0.01461	0.01852	0.0	0.284	-0.004698	0.0	0.001
28916						0.097	0.130673	0.016	0.037
28917						0.519	0.131261	0.043	0.055
28918						6.081	1.196323	0.193	0.118
28919						2.116		1.0	0.717
28920	0.04455	0.03669	0.03171	0.05153	0.214	3.904	0.044928	0.621	0.356
28921						2.459	6.593578	0.815	0.484
28922						1.786	0.470718	0.151	0.236
28923	0.00236	0.01617	0.01258	0.01698	0.099	0.058	-0.036706	0.001	0.006
28924						0.003	0.227871	0.001	0.01
28925						0.016	0.029071	0.0	0.0
28926	0.00227	0.01418	0.01219	0.01419	0.064	0.016	-0.03465	0.0	0.0
28927						0.165	0.211427	0.001	0.001
28928	0.03772	0.06068	0.0419	0.07421	0.041	0.067	0.454274	0.044	0.076
28929						0.318	-0.002643	0.002	0.008
28930						0.129	0.222879	0.0	0.0
28931						0.151	0.02819	0.0	0.0
28932	0.00203	0.01568	0.01402	0.01746	0.055	0.09	-0.013214	0.0	0.0
28933						2.341	0.572614	0.15	0.167
28934						0.527	3.417185	0.472	0.175
28935						3.627	2.341845	0.371	0.176
28936						0.026	0.154753	0.019	0.014
28937	0.00211	0.01166	0.01114	0.01264	0.08	0.042	0.099547	0.001	0.0
28938						0.014	0.058436	0.068	0.002
28939						0.021	0.121864	0.001	0.0
28940	0.0026	0.01174	0.01118	0.01359	0.086	0.036	-0.025254	0.0	0.0
28941						0.006	-0.013508	0.003	0.008
28942						0.161	0.161507	0.0	0.0
28943	0.00333	0.0111	0.01141	0.01293	0.072	0.004	0.011452	0.0	0.0
28944						0.107	0.039936	0.0	0.0
28945						0.128	0.010865	0.002	0.01
28946						0.477	0.595225	0.104	0.253
28947	0.03255	0.04181	0.03938	0.05122	0.074	0.882	-0.047571	0.211	0.489
28948	0.0273	0.02832	0.02543	0.03407	0.056	0.252	0.034063	0.15	0.386
28949	0.00984	0.01285	0.01306	0.0134	0.136	0.62	0.013508	0.024	0.077
28950						1.243	0.282196	0.078	0.158
28951	0.03714	0.02833	0.02616	0.03982	0.14	2.152	1.650597	0.726	0.949
28952						0.154	0.354433	0.043	0.259
28953						0.272	0.304807	0.012	0.092
28954						0.191	0.468956	0.001	0.008
28955	0.00921	0.00923	0.01008	0.0116	0.082	0.313	0.091325	0.001	0.001
28956	0.01496	0.01446	0.01824	0.01932	0.258	0.624	0.019381	0.063	0.091
28957	0.05488	0.05897	0.05885	0.07447	0.046	0.371	0.382036	0.07	0.026
28958	0.03264	0.0372	0.0352	0.05552	0.142	0.511	1.328465	0.327	0.124
28959	0.04421	0.0302	0.03028	0.03841	0.132	1.085	0.087801	0.39	0.138
28960						2.268	0.468663	0.264	0.121
28961	0.03503	0.02549	0.0348	0.04828	0.173	0.68	0.567916	0.287	0.162
28962						1.641	2.494836	0.267	0.368
28963						1.647	2.172704	0.236	0.208
28964						0.137	0.354727	0.015	0.147
28965	0.01136	0.0061	0.0082	0.01127	0.004	0.118	0.114816	0.001	0.039
28966						0.065	0.466901	0.049	0.042
28967	0.01384	0.00581	0.00837	0.00978	0.533	0.04	-0.011452	0.037	0.094
28968						0.243	0.010571	0.009	0.022
28969	0.00991	0.00925	0.01301	0.01349	0.214	0.647	1.009269	0.0	0.0
28970	0.04922	0.03077	0.03789	0.04418	0.605	0.112	0.331529	0.457	0.299
28971	0.02892	0.01714	0.01965	0.02348	0.49	0.442	0.131848	0.752	0.742
28972	0.04374	0.0253	0.02636	0.03623	0.689	0.473	0.081047	0.698	0.884
28973	0.03623	0.02103	0.02162	0.03056	0.704	6.44	0.212601	0.18	0.295
28974						1.739	3.293265	0.52	0.318
28975						2.695	0.609614	0.421	0.177
28976						0.242	0.023198	0.054	0.027
28977	0.00575	0.01106	0.01246	0.0141	0.101	0.101	0.106007	0.004	0.017
28978						0.219	0.049627	0.003	0.006
28979						0.265	0.443409	0.002	0.013
28980						1.11	0.040817	0.071	0.201
28981						1.57	1.661462	0.097	0.238
28982	0.04289	0.03237	0.03298	0.04264	0.719	1.324	0.112761	0.333	0.817
28983	0.0508	0.03769	0.03603	0.0469	0.97	1.343	0.112761	0.286	0.667
28984	0.05358	0.03671	0.03459	0.04574	1.464	3.663	0.135959	0.176	0.217
28985						0.054	0.200855	0.011	0.039
28986						0.029	0.089856	0.002	0.024
28987	0.00171	0.00851	0.00882	0.00996	0.1	0.244	0.103071	0.0	0.008
28988	0.00293	0.01243	0.00977	0.02006	0.104	0.135	0.011746	0.068	0.08
28989	0.07847	0.07505	0.06579	0.07641	0.57	0.498	0.000881	0.256	0.213
28990	0.04232	0.04187	0.03441	0.03851	0.971	0.949	0.358545	0.036	0.048
28991	0.07862	0.07721	0.06353	0.07313	1.001	0.133	1.559566	0.298	0.274
28992	0.04129	0.03351	0.02483	0.02851	0.921	0.255	-0.03142	0.772	0.376
28993	0.03035	0.03165	0.02373	0.02655	0.92	0.513	0.085158	0.301	0.07
28994	0.03089	0.02856	0.02329	0.02683	1.282	0.118	2.679834	0.595	0.319
28995	0.0222	0.02137	0.01632	0.01629	0.908	0.259	0.184998	0.505	0.758
28996	0.04787	0.05077	0.03719	0.04203	0.947	0.57	0.098372	0.621	0.222
28997	0.03103	0.02686	0.01975	0.02442	1.247	0.746	1.015142	0.488	0.422
28998	0.05008	0.0497	0.03565	0.04463	1.174	2.207	0.153872	0.716	0.339
28999	0.0533	0.05594	0.04405	0.0514	1.524	5.711	-0.076349	0.415	0.118
29000						0.024	0.3421	0.0	0.0
29001						0.054	0.224641	0.001	0.003
29002	0.00269	0.01154	0.0106	0.01028	0.112	0.003	0.128324	0.0	0.0
29003	0.00282	0.01408	0.0086	0.01868	0.111		-0.005873	0.002	0.001
29004	0.01991	0.01901	0.01477	0.01818	0.286	0.099	0.026135	0.267	0.297
29005	0.05599	0.05703	0.0455	0.05473	0.821	0.348	-0.081047	0.406	0.119
29006		0.01582	0.01198	0.01418	0.826	0.333	0.11511	0.001	0.01
29007		0.0136	0.01174	0.01105	0.156	0.025	0.09338	0.005	0.028
29008						0.0	0.039936	0.049	0.042
29009						0.068	0.037	0.087	0.072
29010						0.059	0.013508	0.0	0.003
29011		0.01243	0.01043	0.0138	0.134	0.063	0.370878	0.005	0.011
29012		0.0259	0.02099	0.02493	0.354	0.161	-0.026428	0.083	0.179
29013		0.042	0.03478	0.04297	0.525	0.623	0.388497	0.341	0.218
29014						1.131	2.544169	0.742	0.259
29015		0.04841	0.03898	0.04697	0.903	0.474	0.031127	0.745	0.2
29016		0.03975	0.03279	0.04032	0.997	1.68	-0.018793	0.436	0.924
29017						0.855	1.092959	0.222	1.0
29018		0.01628	0.01381	0.01654	0.465	0.548	0.056087	1.0	1.0
29019		0.01263	0.01045	0.01396	0.388	0.861	0.093967	0.601	1.0
29020		0.00916	0.00797	0.0112	0.437	0.987	0.069301	0.342	0.44
29021						0.207	0.177364	0.049	0.087
29022		0.00926	0.00897	0.01218	0.097	0.265	0.147999	0.115	0.071
29023						1.008	0.222879	0.114	0.128
29024						2.066	0.671867	0.256	0.051
29025		0.12626	0.12488	0.1597	2.612	0.151	0.586416	0.136	0.054
29026						0.0	0.954357	0.048	0.031
29027						0.009	0.061666	0.0	0.0
29028		0.00665	0.00685	0.0082	0.055	0.013	0.125681	0.0	0.0
29029						0.013	0.008809	0.0	0.0
29030						1.115	0.514765	0.0	0.001
29031		0.00557	0.00646	0.00884	0.264	0.073	-0.019968	0.0	0.001
29032						0.075	0.110412	0.001	0.01
29033						0.179	0.095142	0.0	0.026
29034		0.00502	0.00577	0.00578	0.069	0.209	-0.044047	0.0	0.0
29035						0.073	0.115697	0.032	0.054
29036						0.076	-1.700223	0.016	0.033
29037	0.00368	0.0069	0.00789	0.00974	0.15	1.665	0.351497	0.063	0.09
29038						1.81	6.51723	0.614	0.533
29039	0.06343	0.04317	0.04558	0.06072	1.097	3.408	0.201149	1.0	0.859
29040	0.04958	0.03801	0.04072	0.04971	1.169	4.945	0.107182	1.0	0.983
29041						0.24	0.900913	0.096	0.368
29042	0.00605	0.00367	0.0043	0.00649	0.338	0.075	0.139777	0.0	0.023
29043	0.00519	0.00375	0.00476	0.00726	0.319	0.0	0.043754	0.0	0.0
29044						0.063	-0.002349	0.0	0.0
29045	0.00191	0.00395	0.00495	0.00473	0.07	0.0	0.004405	0.0	0.0
29046	0.00064	0.00545	0.00564	0.01185	0.056	0.0	0.057261	0.008	0.007
29047						0.006	0.093967	0.0	0.0
29048	0.00142	0.00862	0.00863	0.01535	0.047	0.0	0.298347	0.0	0.0
29049						0.073	0.536202	0.0	0.0
29050						0.0	-0.026722	0.0	0.0
29051	0.0025	0.00701	0.00916	0.00968	0.085			0.0	0.0
29052	0.00221	0.00096	0.00109	0.00164	0.051	0.031	0.052563	0.282	0.029
29053	0.01811	0.00997	0.00922	0.01257	0.187	0.097	0.070476	0.324	0.193
29054	0.02147	0.01247	0.01209	0.01527	0.313	0.048	0.104245	0.35	0.018
29055	0.05101	0.04034	0.03954	0.04922	1.01	0.043	0.026135	0.084	0.0
29056	0.01208	0.01141	0.0107	0.01326	0.478	1.242	0.110118	0.0	0.0
29057	0.0072	0.01229	0.01301	0.01398	0.104	0.158	0.049627	0.003	0.003
29058						0.281	0.038468	0.012	0.008
29059						0.854	0.464845	0.072	0.107
29060	0.03498	0.03196	0.03134	0.03826	0.78	2.641	0.087507	0.521	0.683
29061	0.00203	0.00904	0.01028	0.01094	0.055	0.038	0.007929	0.001	0.006
29062						0.046	0.104245	0.0	0.001
29063						0.135	-0.017913	0.0	0.001
29064	0.0016	0.01244	0.01253	0.01337	0.097	0.0	-0.002936	0.0	0.0
29065	0.00126	0.01108	0.00889	0.01541	0.091	0.083	0.172078	0.0	0.0
29066	0.06642	0.06532	0.0592	0.07055	0.809	1.599	0.117166	0.047	0.021
29067	0.07769	0.07522	0.06014	0.07849	1.297	1.8	2.243473	0.479	0.141
29068						4.434	6.479349	0.274	0.075
29069	0.00701	0.00528	0.00424	0.00621	0.147	0.213	0.014976	0.145	0.252
29070	0.00671	0.00994	0.00923	0.0098	0.229	0.098	-0.029658	0.039	0.034
29071	0.00566	0.00782	0.00654	0.00872	0.541	0.499	0.04992	0.002	0.006
29072						0.099	-0.044928	0.0	0.0
29073	0.00304	0.01266	0.01005	0.01358	0.099	0.127	0.166499	0.003	0.005
29074	0.04855	0.04336	0.03787	0.04698	0.789	0.344	0.103951	0.123	0.044
29075						1.287	2.259036	0.412	0.243
29076	0.04193	0.03833	0.02425	0.03255	0.666	3.175	0.158864	0.281	0.303
29077	0.05282	0.06683	0.04518	0.05395	1.164	1.257	1.223339	0.458	0.276
29078	0.04854	0.05102	0.03297	0.04056	0.887	0.523	0.135372	0.567	0.201
29079	0.04424	0.04541	0.03265	0.03202	0.796	3.593	0.120396	0.326	0.297
29080						1.418	5.014632	0.616	0.512
29081						1.764	2.143045	0.926	0.977
29082						2.361	3.067743	0.791	0.928
29083	0.04048	0.04441	0.03074	0.03534	0.854	1.65	0.004405	0.966	1.0
29084	0.0326	0.03448	0.02151	0.02483	0.658	0.705	0.071357	0.622	0.496
29085	0.0585	0.06658	0.04225	0.05046	1.036	0.863	1.212767	0.923	0.622
29086	0.05208	0.04462	0.02626	0.03368	1.198	0.454	0.080166	0.507	0.66
29087	0.05765	0.05895	0.03814	0.05116	1.008	0.578	1.344615	0.822	1.0
29088	0.04498	0.04062	0.02686	0.0353	0.829	3.022	0.150348	0.66	0.676
29089	0.04549	0.04341	0.0334	0.03783	0.986	2.12	-0.010278	0.967	0.362
29090						0.084	0.036412	0.001	0.0
29091	0.0031	0.01159	0.00983	0.01072	0.092	0.0	-0.089856	0.034	0.023
29092						0.149	0.193808	0.24	0.14
29093						0.333	-0.574376	0.351	0.23
29094						0.99	1.272378	0.19	0.104
29095	0.06581	0.06383	0.0556	0.07499	2.151	0.913	3.596604	0.363	0.136
29096						0.01	0.403473	0.006	0.003
29097						0.0	0.030833	0.006	0.003
29098	0.00148	0.01085	0.01101	0.01392	0.074	0.028	-0.049039	0.002	0.002
29099	0.00397	0.00491	0.00494	0.00712	0.132	0.013	0.061666	0.0	0.0
29100						0.014	0.093087	0.0	0.0
29101	0.0124	0.01155	0.01137	0.01455	0.472	0.032	0.035531	0.0	0.0
29102	0.00408	0.01062	0.01124	0.01465	0.099	0.0	-0.034357	0.007	0.008
29103						0.183	0.170316	0.006	0.013
29104						1.305	0.779636	0.105	0.127
29105						0.054	0.149173	0.02	0.076
29106						0.11	-0.013801	0.012	0.183
29107						0.097	-0.085158	0.036	0.12
29108	0.00774	0.01008	0.01048	0.01488	0.248	0.061	0.37029	0.0	0.007
29109	0.00916	0.01361	0.01099	0.02738	0.146	0.112	0.060198	0.002	0.014
29110	0.03547	0.02575	0.02793	0.03682	0.447	0.422	0.010571	0.068	0.083
29111						0.611	3.41836	0.472	0.03
29112	0.04714	0.03159	0.03318	0.04337	0.834	1.975	0.045222	0.71	0.341
29113	0.04462	0.03095	0.0299	0.04198	0.765	1.111	-0.078698	0.119	0.921
29114	0.03422	0.02376	0.02421	0.03348	0.606	0.239	0.289244	0.436	0.658
29115	0.02118	0.01109	0.01086	0.0154	0.497	0.666	0.164443	0.258	0.89
29116	0.02685	0.01492	0.01686	0.01855	0.651	0.754	0.141538	0.373	1.0
29117	0.02865	0.01128	0.01417	0.01775	0.941	0.96	0.037	0.033	0.351
29118	0.01805	0.01277	0.01345	0.02152	0.336	0.327	0.241379	0.0	0.048
29119	0.0374	0.03007	0.03119	0.04954	0.576	0.255	0.362656	0.066	0.054
29120	0.0311	0.03398	0.03318	0.06406	0.58	1.099	1.42625	1.0	0.319
29121	0.02888	0.01879	0.02143	0.03141	0.553	1.333	0.071357	0.732	0.36
29122	0.03702	0.02285	0.02653	0.0374	0.91	1.28	0.039936	0.29	0.198
29123						1.284	2.186505	1.0	0.157
29124						1.986	2.230846	0.366	0.066
29125	0.01166	0.00661	0.00674	0.00925	0.254	1.298	0.002056	0.695	0.089
29126	0.03384	0.0132	0.01239	0.02189	0.471	0.747	0.092499	0.883	0.283
29127	0.01971	0.00844	0.00799	0.01251	0.551	2.601	0.085452	0.09	0.121
29128						0.287	0.144181	0.196	0.167
29129						0.221	-0.10219	0.216	0.254
29130						0.037	-0.32595	0.046	0.073
29131						0.229	0.022317	0.014	0.047
29132						0.039	0.144769	0.005	0.021
29133						0.039	0.171784	0.0	0.003
29134						0.036	-0.027016	0.0	0.0
29135						0.225	0.369116	0.0	0.04
29136	0.03791	0.03232	0.02817	0.04781	0.993	0.408	-0.048158	0.086	0.419
29137	0.01274	0.01105	0.01123	0.01166	0.221	0.042	-0.121864	0.0	0.004
29138	0.00992	0.01645	0.01128	0.02656	0.186	0.13	0.346211	0.064	0.301
29139	0.0269	0.02365	0.02095	0.02942	0.314	0.373	-0.127443	0.102	0.363
29140						0.551	1.837064	0.384	0.43
29141						0.358	2.438455	0.648	0.33
29142	0.03749	0.0262	0.02205	0.0341	0.796	0.422	-0.001762	0.977	1.0
29143	0.04883	0.03753	0.03628	0.05168	1.306	1.397	-0.002936	0.412	0.735
29144	0.059	0.05621	0.04176	0.05878	1.059	1.006	0.738525	0.788	0.25
29145						0.72	0.82339	0.393	0.31
29146	0.02739	0.0339	0.02429	0.03452	0.614	1.162	-0.115991	0.617	0.366
29147	0.02252	0.03361	0.02358	0.03449	0.47	1.224	-0.101015	0.335	0.153
29148						0.293	0.057849	0.042	0.05
29149	0.02673	0.05331	0.03804	0.05677	0.123	0.169	1.372218	0.131	0.097
29150	0.00862	0.01564	0.01367	0.01688	0.211	0.197	0.026722	0.005	0.006
29151						0.269	0.170316	0.108	0.146
29152	0.01543	0.01125	0.00946	0.01023	0.51	0.393	0.06519	0.001	0.029
29153	0.00922	0.0136	0.01112	0.01346	0.183	0.301	-0.117753	0.074	0.214
29154	0.02558	0.01594	0.01272	0.01596	0.624	0.508	-0.048452	0.234	0.374
29155	0.01726	0.02457	0.02074	0.0247	0.74	1.584	-0.163562	0.181	0.381
29156						0.729	0.23903	0.395	0.354
29157						0.448	0.604034	0.612	0.474
29158	0.02074	0.01459	0.01084	0.01536	0.603	0.883	0.125681	0.974	0.948
29159	0.02375	0.02204	0.01506	0.02437	0.975	1.148	-0.034357	0.159	0.162
29160	0.02781	0.04212	0.03017	0.04229	0.445	0.644	0.156221	0.009	0.039
29161						0.585	1.201902	0.091	0.102
29162						0.874	0.844239	0.443	0.464
29163	0.02817	0.03744	0.02824	0.03554	0.465	1.458	0.371759	0.364	0.532
29164						1.224	1.495551	0.538	0.098
29165						2.084	3.847673	1.0	0.506
29166	0.04264	0.04641	0.03031	0.03951	0.499	1.941	0.107475	0.498	0.253
29167	0.08327	0.11039	0.0798	0.11498	0.717	1.734	2.529193	0.649	0.534
29168	0.04873	0.04732	0.03134	0.03712	0.741	0.603	0.688899	0.534	0.338
29169	0.04875	0.04269	0.02679	0.03524	0.729	1.807	0.119515	0.423	0.428
29170	0.04755	0.03927	0.02646	0.03391	0.975	0.549	0.061079	0.235	0.58
29171	0.06231	0.05638	0.04285	0.05619	0.725	1.576	1.382202	0.843	1.0
29172	0.02979	0.02338	0.01758	0.0249	0.621	2.578	0.669518	0.473	0.651
29173						0.322	0.948484	0.334	0.223
29174						0.931	1.184871	0.115	0.081
29175						0.221	0.488337	0.058	0.101
29176						0.18	0.066365	0.011	0.059
29177	0.01529	0.02255	0.02244	0.02641	0.44	0.078	-0.094848	0.0	0.019
29178	0.05053	0.04758	0.03922	0.06617	0.918	0.213	0.5409	0.057	0.0
29179						1.42	1.029531	0.026	0.0
29180	0.02179	0.03307	0.02818	0.0407	0.398	1.493	2.27783	0.057	0.013
29181	0.00264	0.00382	0.00388	0.00347	0.112	0.102	-0.068714	0.012	0.094
29182	0.00603	0.00716	0.00623	0.00899	0.216	0.184	0.063428	0.035	0.303
29183	0.00528	0.00725	0.00672	0.00857	0.289	0.828	0.052269	0.027	0.418
29184						0.134	0.12715	0.011	0.155
29185						0.417	0.522988	0.032	0.146
29186						0.674	0.254593	0.173	0.277
29187	0.03362	0.03114	0.03537	0.04292	0.771	1.31	0.375282	0.703	0.353
29188	0.02296	0.01786	0.01852	0.02187	0.62	0.419	0.067833	0.096	0.071
29189	0.03007	0.02709	0.03018	0.03675	0.58	0.441	0.720907	0.223	0.312
29190	0.00945	0.01049	0.01154	0.01208	0.365	0.868	-0.022611	0.073	0.595
29191	0.00902	0.01108	0.01139	0.01347	0.332	0.279	0.054619	0.026	0.205
29192						0.214	0.438123	0.132	0.546
29193						0.048	1.375742	0.089	0.522
29194						0.658	1.600383	0.075	0.401
29195						0.112	0.082222	0.007	0.035
29196	0.00329	0.01342	0.01758	0.01874	0.263	0.045	0.246077	0.0	0.0
29197	0.00376	0.01008	0.01146	0.01908	0.192	0.12	0.13361	0.014	0.003
29198	0.06061	0.06696	0.0748	0.10492	1.131	0.107	0.300402	0.04	0.042
29199	0.03247	0.04158	0.03728	0.07122	0.753	0.181	0.759081	0.26	0.064
29200	0.03211	0.04096	0.03817	0.07408	0.823	0.636	2.183569	1.0	0.322
29201	0.03883	0.03712	0.03518	0.0428	0.989	2.38	-0.010278	1.0	0.479
29202						0.046	0.138602	0.025	0.044
29203	0.0074	0.01437	0.0165	0.01623	0.272	0.106	0.052857	0.0	0.0
29204						0.139	0.005286	0.0	0.02
29205	0.01069	0.0174	0.01687	0.02106	0.165	0.261	0.079285	0.062	0.117
29206						3.354	1.197498	0.915	1.0
29207						2.257	2.934427	0.457	1.0
29208	0.05144	0.05537	0.04504	0.0667	1.125	0.576	1.520804	0.664	0.799
29209	0.04988	0.04778	0.04313	0.05238	1.092	1.066	0.086039	0.791	0.52
29210						0.371	0.480996	0.128	0.29
29211		0.02601	0.02626	0.02531	0.209	0.131	0.524456	0.087	0.264
29212						0.338	0.087507	0.0	0.0
29213						0.112	0.123332	0.001	0.046
29214						0.093	0.104245	0.002	0.073
29215		0.01575	0.01373	0.01899	0.101	0.044	0.60609	0.015	0.0
29216						0.357	0.085158	0.65	0.353
29217						0.176	-0.017325	0.027	0.076
29218		0.04701	0.04157	0.05535	0.716	0.522	4.999362	0.038	0.045
29219						0.194	0.534146	0.065	0.263
29220						0.265	0.320958	0.032	0.442
29221		0.00984	0.01082	0.01042	0.38	0.142	0.04669	0.028	0.692
29222		0.00915	0.00813	0.01007	0.44	0.175	0.000294	0.01	0.373
29223						0.239	0.054619	0.019	0.247
29224						0.503	0.062841	0.138	0.211
29225						0.88	0.431957	0.046	0.109
29226		0.05328	0.04686	0.05799	0.819	0.453	1.591574	0.623	0.201
29227						0.036	0.004111	0.013	0.019
29228	0.01046	0.02278	0.02081	0.02356	0.241	0.016	0.037587	0.002	0.005
29229						0.117	-0.042873	0.0	0.072
29230	0.00859	0.02351	0.01915	0.02441	0.321	0.756	0.156515	0.638	0.351
