	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
20637		0.02865	0.0327	0.03219	0.618		-0.049627	0.914	0.382
20638		0.01891	0.0164	0.02662	0.654		-0.015857	0.05	0.084
20639		0.01274	0.01267	0.02046	0.429		0.100134	0.154	0.254
20640		0.00753	0.0065	0.00895	0.083		0.046396	0.001	0.175
20641							-0.102777	0.002	0.103
20642							0.204379	0.033	0.093
20643							0.850112	0.06	0.172
20644							0.24549	0.124	0.27
20645		0.01342	0.01663	0.0127	0.77		0.002056	0.022	0.146
20646		0.02674	0.03085	0.02803	0.843		-0.038762	0.0	0.0
20647		0.02123	0.01843	0.02874	0.927		0.291005	0.0	0.0
20648		0.0361	0.02518	0.05649	1.07		0.313029	0.0	0.019
20649		0.00268	0.00205	0.00407	0.312	0.019	0.151229	0.004	0.228
20650		0.00603	0.00749	0.00624	0.155	0.051	-0.010278	0.001	0.301
20651		0.00865	0.00895	0.00931	0.269	0.0	-0.046396	0.286	0.032
20652	0.01642	0.01452	0.01168	0.02116	0.652	0.237	0.182649	0.114	0.237
20653						0.0	0.347386	0.365	0.422
20654						0.0	0.592289	0.509	0.717
20655	0.03635	0.03193	0.02785	0.03237	0.698	0.108	-0.075174	0.244	0.501
20656	0.03869	0.05089	0.04956	0.04916	0.647	0.23	1.854389	1.0	0.405
20657	0.0305	0.04033	0.03096	0.04125	0.658	0.0	0.002643	0.31	0.98
20658	0.03667	0.03393	0.02909	0.03421	0.455	0.186	0.064015	0.481	1.0
20659						0.0	0.677447	0.167	0.547
20660	0.04615	0.04539	0.03349	0.05122	0.375	0.195	0.706518	0.521	0.321
20661						0.042	0.615193	0.269	0.589
20662	0.02591	0.02237	0.0191	0.02289	0.839	0.0	0.093087	0.173	0.42
20663						0.114	0.199094	0.301	0.408
20664						0.31	0.069595	0.114	0.581
20665	0.01666	0.03161	0.0198	0.03661	0.455	0.325	0.962579	1.0	0.838
20666	0.02197	0.0262	0.02657	0.02737	0.812	0.179	0.059317	0.596	1.0
20667	0.02691	0.03102	0.02276	0.03153	1.435	0.252	-0.092793	0.354	1.0
20668						0.0	0.205554	0.004	0.172
20669	0.00234	0.01659	0.01212	0.01972	0.194	0.0	0.101015	0.0	0.065
20670						0.306	-0.076349	0.0	0.017
20671						0.176	-0.003817	0.026	0.029
20672						0.278	0.151523	0.0	0.018
20673						0.0	-0.082515	0.0	0.0
20674	0.00053	0.01487	0.01195	0.01546	0.077	0.086	0.243434	0.0	0.0
20675	0.00266	0.00593	0.00433	0.00631	0.266	0.0	-0.024079	0.035	0.058
20676	0.00239	0.00608	0.00528	0.00726	0.412	0.029	-0.005579	0.0	0.017
20677	0.00213	0.01182	0.00943	0.01397	0.186	0.264	-0.027897	0.0	0.009
20678	0.00754	0.02756	0.01618	0.0386	0.185	0.398	0.300109	0.0	0.009
20679						0.237	3.95691	0.381	0.109
20680						0.602	5.222241	1.0	0.22
20681						0.505	0.639566	0.096	0.001
20682						0.67	5.593706	0.638	0.005
20683						0.094	0.107182	0.0	0.0
20684						0.129	0.244315	0.0	0.0
20685						0.01	0.056674	0.0	0.0
20686						0.239	-0.067539	0.0	0.0
20687	0.00119	0.01421	0.01187	0.01558	0.07	0.046	0.042285	0.0	0.0
20688						0.167	0.064603	0.026	0.077
20689	0.0029	0.01172	0.01154	0.01121	0.205	0.102	-0.01204	0.002	0.028
20690						0.0	0.318902	0.0	0.0
20691						0.131	0.081928	0.0	0.0
20692	0.00136	0.01602	0.01592	0.01658	0.31	0.205	0.084571	0.0	0.0
20693	0.00579	0.0248	0.01869	0.03085	0.209	0.0	0.112467	0.008	0.026
20694						0.589	2.071395	0.215	0.586
20695	0.03001	0.02854	0.02446	0.02924	0.825	0.34	-0.07165	0.231	0.234
20696	0.01764	0.01403	0.01112	0.01483	0.401	0.14	-0.09338	0.068	0.033
20697						0.0	0.628995	0.042	0.019
20698	0.00523	0.01493	0.0102	0.01922	0.099	0.204	0.940555	0.097	0.018
20699						0.0	0.255474	0.153	0.071
20700						0.568	0.923524	0.243	0.052
20701						0.064	0.368235	0.203	0.189
20702	0.01494	0.02302	0.02037	0.02324	0.418	0.076	-0.038174	0.306	0.171
20703	0.04532	0.04447	0.04173	0.04739	0.16	0.461	2.074038	0.28	0.198
20704	0.02787	0.02518	0.02293	0.02787	0.226	0.142	0.565273	0.219	0.644
20705	0.02152	0.01651	0.01247	0.01966	0.361	0.058	-0.069301	0.332	0.129
20706	0.02049	0.01658	0.01423	0.01809	0.398	0.06	-0.088094	0.513	0.137
20707	0.01897	0.01418	0.00989	0.01725	0.401	0.039	-0.007929	0.154	0.06
20708						0.128	1.123498	0.276	0.03
20709						0.0	0.161213	0.025	0.004
20710	0.00407	0.00964	0.01005	0.01474	0.237	0.0	0.229927	0.002	0.005
20711	0.01954	0.01813	0.01621	0.02502	0.102	0.032	0.195863	0.037	0.007
20712	0.06574	0.04701	0.04289	0.06009	0.68	0.0	0.057261	0.364	0.17
20713	0.04045	0.03389	0.0346	0.0344	0.681	0.734	0.218768	0.833	0.412
20714						0.11	4.330431	0.734	0.202
20715	0.02855	0.0181	0.01742	0.02443	0.311	0.006	0.060492	1.0	0.984
20716	0.02406	0.0132	0.01877	0.01502	0.309	0.044	0.025254	0.494	0.447
20717						0.0	0.995174	0.221	0.517
20718						0.048	0.155046	0.0	0.072
20719	0.00669	0.01376	0.01808	0.02357	0.715	0.057	0.331529	0.0	0.319
20720						0.31	2.850444	0.984	0.782
20721	0.01729	0.0183	0.01401	0.02335	0.246	0.431	0.321839	0.431	0.903
20722						0.471	0.43225	0.307	0.132
20723						0.07	3.386352	0.621	0.157
20724	0.03912	0.02755	0.02391	0.0363	0.823	0.674	0.16503	1.0	0.167
20725						0.544	5.402541	0.132	0.063
20726	0.02417	0.02502	0.02501	0.02391	0.763	0.16	1.099713	0.748	0.196
20727	0.03014	0.0253	0.01664	0.02915	0.515	0.06	-0.100721	0.393	0.313
20728	0.02985	0.02814	0.02395	0.02948	0.515	0.216	0.100428	0.93	0.375
20729	0.04018	0.04021	0.03702	0.0395	0.822	0.332	0.022611	0.35	0.443
20730						0.025	0.976968	0.299	1.0
20731						0.226	0.246665	0.004	1.0
20732						0.049	0.178832	0.0	0.151
20733						0.0	0.129499	0.001	0.198
20734						0.0	0.523869	0.002	0.016
20735	0.01001	0.02098	0.02109	0.02348	0.458	0.106	0.059023	0.0	0.0
20736	0.0004	0.00802	0.00893	0.00905	0.21	0.0	0.059611	0.0	0.0
20737	0.00239	0.01999	0.01175	0.02782	0.276	0.0	0.460734	0.0	0.0
20738						0.0	-0.07488	0.083	0.073
20739						0.0	0.104539	0.0	0.0
20740	0.00097	0.01378	0.01179	0.01612	0.07	0.0	0.212601	0.005	0.001
20741	0.00209	0.00837	0.00524	0.00969	0.07	0.0	-0.073999	0.0	0.0
20742	0.00816	0.01256	0.01269	0.00734	0.243	0.178	-0.021436	0.006	0.0
20743	0.04567	0.04331	0.03561	0.04511	1.761	0.04	0.022024	0.02	0.026
20744	0.00334	0.00977	0.00974	0.00711	0.173	0.174	0.118928	0.001	0.0
20745						0.075	0.547654	0.013	0.003
20746						0.068	-0.064015	0.099	0.09
20747	0.00158	0.01098	0.00777	0.01092	0.071	0.0	-0.057261	0.001	0.002
20748						0.006	-0.059611	0.002	0.008
20749						0.0	0.295704	0.0	0.0
20750						0.098	0.48129	0.0	0.339
20751						0.0	0.075174	0.0	0.077
20752						0.055	0.229927	0.033	0.408
20753	0.06691	0.06158	0.05199	0.05635	1.637	0.046	0.113936	0.036	0.515
20754						0.084	0.231982	0.095	0.192
20755	0.00956	0.01778	0.01064	0.0184	0.147	0.167	0.090444	0.01	0.137
20756						0.49	0.323307	0.002	0.053
20757						0.342	2.804928	0.013	0.012
20758						0.244	0.968452	0.06	0.346
20759	0.03196	0.04982	0.03418	0.0385	1.109	0.016	2.245235	0.515	0.99
20760	0.03962	0.04957	0.03275	0.03298	0.639	0.024	-0.038762	0.695	0.982
20761	0.04976	0.058	0.03136	0.04934	1.356	0.33	0.113936	0.416	0.194
20762	0.05165	0.07921	0.05598	0.05297	0.999	0.148	1.401583	1.0	0.691
20763	0.0434	0.03902	0.02112	0.03064	0.669	0.44	0.400243	0.98	0.987
20764						0.038	2.410852	0.607	1.0
20765						0.515	2.389416	1.0	0.198
20766	0.02042	0.02392	0.01595	0.02342	0.616	0.303	0.151523	0.205	0.04
20767	0.00929	0.03259	0.0289	0.02535	0.388	0.015	-0.063428	0.008	0.018
20768	0.00259	0.01955	0.00947	0.02787	0.117	0.235	-0.02173	0.001	0.051
20769						0.0	0.104832	0.108	0.116
20770	0.00357	0.01131	0.01066	0.00809	0.119	0.015	0.188229	0.096	0.256
20771	0.06271	0.05354	0.03836	0.05102	0.484	0.0	0.013508	0.195	0.305
20772	0.09187	0.07976	0.06522	0.07378	2.689	0.084	-0.0185	0.019	0.01
20773						0.049	0.337402	0.013	0.032
20774						0.091	0.276617	0.0	0.001
20775	0.00435	0.01359	0.01179	0.01405	0.175	0.0	0.206728	0.0	0.029
20776	0.0032	0.00547	0.00251	0.00882	0.127	0.447	0.073706	0.0	0.031
20777						0.0	-0.031714	0.0	0.01
20778	0.00518	0.01435	0.00986	0.01871	0.167	0.317	-0.087801	0.0	0.017
20779	0.00477	0.01363	0.01391	0.01509	0.083	0.088	-0.069595	0.0	0.005
20780						0.058	0.118047	0.0	0.0
20781						0.0	0.314497	0.0	0.02
20782		0.04972	0.05042	0.05698	1.797	0.0	0.096317	0.0	0.003
20783						0.008	0.095142	0.0	0.0
20784						0.0	0.469544	0.0	0.004
20785		0.01233	0.01257	0.0154	0.298	0.0	0.050508	0.0	0.021
20786		0.00553	0.00633	0.0056	0.126	0.15	-0.063134	0.0	0.006
20787						0.0	0.036706	0.0	0.0
20788						0.0	-0.103951	0.0	0.0
20789						0.0	-0.106594	0.0	0.0
20790		0.01204	0.01285	0.02096	0.131	0.045	0.508012	0.0	0.0
20791						0.0	0.070182	0.0	0.0
20792		0.01596	0.01812	0.01765	0.089	0.195	0.863913	0.0	0.0
20793		0.01373	0.0146	0.01507	0.264	0.101	0.467194	0.385	0.002
20794		0.01575	0.01589	0.02005	0.261	0.0	0.135959	0.429	0.09
20795		0.02756	0.0283	0.03537	0.264	0.152	0.181768	0.568	0.317
20796		0.02031	0.0202	0.02493	0.617	0.209	0.114816	0.612	0.361
20797						1.257	2.478391	0.532	0.192
20798		0.01937	0.01839	0.0287	0.709	0.04	0.07488	0.719	0.167
20799						0.041	0.83954	0.486	0.107
20800		0.01827	0.0194	0.02885	0.604	0.151	0.082222	0.248	0.134
20801		0.01916	0.02986	0.04507	0.41	0.097	0.143594	0.442	0.184
20802						0.028	1.694057	0.382	0.046
20803		0.02847	0.03368	0.06397	0.746	0.257	1.069761	0.762	0.129
20804		0.01341	0.02037	0.02796	1.124	0.0	0.03377	0.247	0.03
20805		0.0148	0.02001	0.02883	1.086	0.13	-0.172372	0.079	0.099
20806		0.01392	0.02037	0.0288	0.755	0.479	0.089269	0.042	0.028
20807						0.236	0.138896	0.044	0.03
20808						0.0	0.184998	0.003	0.009
20809						0.07	0.114229	0.011	0.024
20810						0.0	0.418742	0.026	0.073
20811						0.0	-0.02496	0.033	0.095
20812		0.0174	0.02121	0.03052	0.355	0.008	1.898436	0.246	0.083
20813		0.01677	0.02292	0.02885	0.253	0.295	0.390552	0.302	0.113
20814		0.00681	0.01032	0.01361	0.44	0.243	0.409639	0.268	0.134
20815						0.131	1.72812	0.205	0.184
20816		0.00345	0.00427	0.00747	0.098	0.211	0.697121	0.195	0.069
20817						0.566	0.881238	0.13	0.122
20818						0.837	0.984603	0.204	0.267
20819						0.615	2.588803	0.331	0.321
20820		0.03241	0.03502	0.03895	0.65	0.645	-0.02819	0.437	0.685
20821		0.03426	0.03097	0.04251	0.556	0.0	0.070476	0.315	0.671
20822		0.01946	0.01662	0.02357	0.886	0.452	0.155634	0.11	0.138
20823		0.03709	0.03541	0.04145	0.329	0.105	0.467488	0.436	0.43
20824		0.02286	0.01762	0.02632	0.336	0.0	-0.043166	0.024	0.051
20825		0.03237	0.03043	0.03372	0.286	0.257	0.552059	0.351	0.358
20826		0.01401	0.01012	0.01573	0.093	0.0	0.416981	0.26	0.088
20827						0.11	1.108522	0.287	0.22
20828						0.79	4.16452	0.565	0.096
20829		0.01655	0.01302	0.01806	0.375	0.582	0.133023	0.35	0.186
20830		0.02565	0.02118	0.02567	0.422	0.0	-0.023198	0.12	0.151
20831		0.03564	0.02602	0.03764	0.568	0.071	0.099547	0.373	0.308
20832		0.02231	0.0206	0.02	0.385	0.309	0.845413	0.224	0.136
20833						0.0	2.870412	0.484	0.365
20834						0.199	0.761136	0.428	0.197
20835		0.03134	0.02597	0.02955	0.305	0.417	-0.047277	0.04	0.048
20836						0.218	-0.037	0.0	0.0
20837		0.0122	0.00711	0.01402	0.106	0.25	0.088975	0.0	0.002
20838						0.0	-0.202911	0.0	0.013
20839						0.087	-0.049627	0.0	0.026
20840						0.289	-0.064603	0.018	0.049
20841		0.00743	0.00545	0.00784	0.16	0.416	-0.097198	0.015	0.023
20842		0.01234	0.00933	0.01123	0.053	0.215	0.209078	0.008	0.037
20843		0.02217	0.01889	0.0196	0.212	0.045	0.188522	0.246	0.06
20844		0.07462	0.04336	0.08686	0.625	0.712	0.615193	0.081	0.086
20845						0.83	3.299432	0.276	0.22
20846		0.0251	0.01584	0.02496	0.669	0.399	0.142419	0.121	0.109
20847						0.751	2.656636	0.071	0.048
20848		0.03041	0.02409	0.03051	0.307	0.283	0.175308	0.134	0.189
20849		0.02601	0.02324	0.02585	0.305	0.459	0.295997	0.172	0.113
20850						0.96	2.66662	0.2	0.186
20851		0.0275	0.01838	0.03039	0.625	0.821	0.163856	0.127	0.234
20852						1.335	2.599962	0.134	0.225
20853						2.256	3.748714	0.541	0.37
20854		0.04072	0.03506	0.04641	0.703	1.844	0.298347	0.373	0.206
20855						0.371	2.615232	0.499	0.235
20856		0.03388	0.03039	0.03899	0.652	0.092	0.09984	0.523	0.321
20857						0.489	0.601685	0.266	0.305
20858						0.074	0.300109	0.25	0.446
20859						0.344	2.576176	1.0	0.893
20860		0.02686	0.02209	0.03085	0.379	0.523	0.048746	0.472	0.495
20861						0.019	1.091491	0.689	0.486
20862		0.02396	0.01611	0.02854	0.277	0.929	0.025547	0.205	0.267
20863		0.04399	0.0327	0.05309	0.949	1.344	0.240204	0.82	0.529
20864		0.01984	0.01743	0.01937	0.216	0.571	0.866556	0.529	0.206
20865						0.285	0.135959	0.471	0.212
20866						0.603	0.949952	0.82	0.827
20867						0.0	1.768937	0.647	0.966
20868						1.571	2.04203	0.09	0.544
20869						0.09	0.372346	0.0	0.002
20870						0.088	0.135959	0.002	0.017
20871						0.245	0.162975	0.003	0.002
20872						0.0	-0.00323	0.025	0.01
20873		0.01645	0.01864	0.01923	0.241	0.017	0.08369	0.0	0.0
20874						0.0	0.330354	0.007	0.03
20875						0.026	0.245196	0.073	0.251
20876						0.432	1.129959	0.048	0.098
20877						0.215	0.288069	0.088	0.237
20878						0.241	0.354727	0.012	0.03
20879		0.01476	0.01306	0.02133	0.248	0.084	0.317434	0.006	0.021
20880						0.049	0.37587	0.014	0.011
20881						0.644	1.145522	0.123	0.125
20882		0.03311	0.03151	0.04473	1.227	0.553	0.249014	1.0	0.446
20883						1.854	5.179956	1.0	0.965
20884		0.03053	0.03308	0.03762	0.532	2.358	0.195276	0.71	1.0
20885	0.03472	0.02968	0.03243	0.03297	0.001	0.433	0.045515	0.839	1.0
20886	0.01629	0.01999	0.02223	0.02225	0.0	0.97	0.12715	0.129	0.675
20887						0.225	0.157102	0.019	0.076
20888						0.085	0.265752	0.023	0.037
20889	0.0063	0.01112	0.01338	0.01124	0.112	0.876	-0.067539	0.089	0.128
20890						0.788	1.525209	0.31	0.666
20891						0.319	0.575551	0.132	0.263
20892						0.166	0.816929	0.151	0.204
20893						0.197	-0.124213	0.013	0.012
20894	0.00134	0.01306	0.01363	0.01562	0.065	0.016	0.137134	0.161	0.071
20895	0.00272	0.00936	0.01191	0.00943	0.259	0.0	0.137721	0.017	0.01
20896	0.00077	0.0084	0.01054	0.00943	0.037	0.136	0.042873	0.012	0.007
20897	0.00129	0.02795	0.01468	0.04213	0.132	0.158	0.303926	0.26	0.0
20898	0.02768	0.02703	0.02407	0.03421	0.093	0.0	0.095436	0.35	0.0
20899						0.17	0.140658	0.005	0.0
20900						0.0	-0.012921	0.024	0.033
20901						0.0	-0.069595	0.284	0.137
20902	0.00278	0.00571	0.00477	0.00706	0.056	0.034	0.039349	0.009	0.023
20903	0.00181	0.01251	0.01126	0.01635	0.041	0.044	0.272506	0.134	0.061
20904	0.0121	0.02037	0.02	0.02423	0.102	0.293	0.00969	0.009	0.012
20905						0.0	0.180006	0.0	0.0
20906	0.00098	0.01193	0.01034	0.01367	0.078	0.19	0.073999	0.0	0.0
20907						0.423	0.166205	0.344	0.011
20908						1.517	0.120689	0.063	0.013
20909						0.126	0.250776	0.236	0.234
20910						0.605	0.261934	0.373	0.277
20911						0.0	0.951714	0.678	0.7
20912						2.0	3.155544	0.646	0.67
20913	0.0313	0.03052	0.02119	0.03379	0.607	0.54	0.200268	0.593	0.686
20914	0.047	0.04827	0.03732	0.04704	1.364	1.691	0.077817	0.537	0.329
20915						0.597	0.32037	0.168	0.095
20916	0.01802	0.02227	0.01877	0.01893	0.435	0.1	0.057555	0.015	0.051
20917	0.00227	0.01415	0.01002	0.01603	0.153	0.114	0.088094	0.124	0.121
20918	0.00554	0.01198	0.01172	0.01025	0.22	0.081	0.001175	0.003	0.052
20919						0.036	0.427846	0.0	0.0
20920						0.395	0.28249	0.0	0.009
20921						0.275	0.320077	0.075	0.063
20922						0.157	0.273093	0.031	0.041
20923						0.048	0.395544	0.023	0.045
20924						0.221	0.770533	0.013	0.009
20925						0.189	-0.193221	0.0	0.0
20926	0.00171	0.02175	0.01825	0.02051	0.2	0.047	0.087507	0.0	0.01
20927	0.00112	0.02013	0.00947	0.02529	0.108	0.01	0.069888	0.025	0.064
20928						0.576	0.074293	0.375	0.357
20929	0.03831	0.03799	0.03103	0.03949	0.983	1.107	0.1433	0.112	0.023
20930	0.0383	0.05354	0.04641	0.05524	0.865	1.165	3.41601	0.201	0.099
20931						0.276	1.239783	0.024	0.065
20932						0.0	0.147999	0.001	0.024
20933						0.16	0.345918	0.0	0.0
20934						0.135	0.197332	0.063	0.152
20935	0.00818	0.01297	0.01322	0.01193	0.427	0.414	-0.022024	0.049	0.074
20936	0.0333	0.04573	0.03529	0.05104	0.966	0.537	0.621947	0.295	0.136
20937						0.16	0.012333	0.003	0.004
20938	0.0007	0.01366	0.01147	0.01593	0.116	0.01	0.152403	0.0	0.0
20939						0.241	-0.051388	0.0	0.0
20940						0.168	0.258704	0.003	0.0
20941	0.0108	0.02175	0.02054	0.02446		0.164	-0.032595	0.023	0.013
20942						0.885	1.304092	0.056	0.066
20943						1.566	4.068203	0.92	0.02
20944						0.462	0.111586	0.136	0.064
20945						0.138	0.058142	0.023	0.006
20946	0.01251	0.02293	0.01865	0.02802		0.333	0.57232	0.0	0.0
20947						0.047	1.349901	0.665	0.118
20948	0.04506	0.04105	0.0384	0.04635		0.62	0.611963	0.294	0.096
20949						0.562	0.962285	0.677	0.519
20950						0.715	1.183109	0.324	0.142
20951	0.04845	0.04797	0.04156	0.05586		0.783	1.206307	0.92	0.261
20952	0.04647	0.03527	0.03384	0.04194		1.309	0.014976	0.782	0.105
20953						1.192	1.696112	0.907	0.036
20954	0.03702	0.02267	0.02045	0.0263		1.869	0.101602	0.611	0.097
20955						0.235	0.594638	0.255	0.053
20956	0.03917	0.02965	0.0214	0.04332		0.584	0.604622	0.454	0.119
20957						2.17	1.058308	0.385	0.26
20958						2.167	0.420211	0.274	0.712
20959	0.02258	0.01634	0.01832	0.02151		1.239	0.090444	0.676	0.946
20960	0.03932	0.02804	0.03046	0.03687		1.834	0.416393	0.674	0.831
20961						1.063	0.062547	0.092	0.273
20962						0.603	0.606384	0.211	0.199
20963	0.02481	0.02754	0.02624	0.03295		0.564	0.103071	0.023	0.13
20964	0.00758	0.01942	0.01562	0.02177	0.415	0.843	0.103951	0.048	0.125
20965						0.603	0.178538	0.0	0.117
20966						0.453	0.485988	0.029	0.117
20967						1.0	0.047571	0.158	0.195
20968						1.166	0.283664	0.065	0.128
20969						0.0	0.195863	0.014	0.083
20970	0.00456	0.01573	0.01102	0.01816	0.275	0.274	0.29864	0.0	0.0
20971						0.085	-0.028484	0.05	0.076
20972	0.01454	0.03052	0.02308	0.03905	0.405	0.665	0.275736	0.144	0.086
20973						1.482	0.931746	0.181	0.084
20974						1.178	11.262292	0.69	0.296
20975	0.01951	0.02107	0.01661	0.02325	0.54	1.272	0.049039	0.268	0.124
20976						0.227	1.965094	0.376	0.242
20977						0.32	0.325069	0.102	0.208
20978	0.0253	0.03541	0.0245	0.03847	0.825	0.315	0.752327	0.129	0.708
20979	0.02241	0.01923	0.01509	0.0237	0.487	0.519	-0.041992	0.069	0.185
20980						0.258	0.757613	0.0	0.018
20981	0.03889	0.02723	0.02292	0.0297	0.672	0.742	0.637217	0.178	0.578
20982						0.397	0.773763	0.791	1.0
20983						0.614	1.39248	0.299	0.946
20984	0.02811	0.02746	0.01751	0.0303	0.512	0.3	1.244481	0.415	0.479
20985	0.03244	0.02657	0.01732	0.02522	0.546	0.17	0.013214	0.49	0.238
20986	0.03899	0.03589	0.02732	0.03009	0.606	0.772	0.046396	0.273	0.103
20987	0.04208	0.04458	0.03431	0.03945	0.443	1.216	0.650431	0.428	0.082
20988						1.112	1.549582	0.368	0.113
20989						0.488	2.338908	0.19	0.152
20990						2.027	1.854976	0.277	0.139
20991						1.839	0.849818	0.748	0.213
20992		0.029	0.02043	0.02807	0.406	1.885	0.850699	0.663	0.263
20993						0.707	0.48775	0.331	0.145
20994						0.466	2.29075	0.129	0.02
20995						0.47	0.283958	0.0	0.0
20996						1.081	0.49421	0.0	0.0
20997						0.882	0.161507	0.0	0.0
20998						0.766	0.695359	0.224	0.483
20999		0.03364	0.02525	0.03025	0.6	2.122	0.012627	0.086	0.215
21000						1.658	0.307743	0.108	0.177
21001						0.569	0.544424	0.102	0.006
21002						0.825	0.252244	0.072	0.083
21003						0.101	0.822509	0.265	0.115
21004						0.487	0.983428	0.761	0.562
21005		0.06531	0.0516	0.05139	0.737	0.313	1.326409	0.858	0.305
21006		0.03292	0.01821	0.02986	0.663	0.718	0.029071	1.0	0.269
21007		0.04266	0.02896	0.03295	0.567	0.945	0.158276	0.228	0.269
21008		0.05498	0.03737	0.04834	0.83	1.529	0.525337	0.178	0.663
21009						0.125	3.3379	1.0	1.0
21010						0.034	-0.005286	0.0	0.0
21011						0.009	-0.082809	0.095	0.085
21012		0.00754	0.00717	0.00687	0.11	0.0	-0.093674	0.0	0.0
21013		0.01331	0.01132	0.01512	0.075	0.023	0.157395	0.67	0.393
21014		0.00661	0.00666	0.00596	0.105	0.037	0.138896	0.007	0.067
21015						0.08	-0.014682	0.321	0.231
21016		0.00866	0.00832	0.00824	0.157	0.208	-0.033182	0.003	0.108
21017		0.04723	0.04202	0.05249	0.741	0.328	0.089269	0.177	0.281
21018		0.06891	0.05629	0.07777	2.694	0.707	-0.076936	0.164	0.172
21019						0.26	0.071357	0.0	0.0
21020		0.01103	0.00985	0.01144	0.103	0.3	-0.05638	0.0	0.0
21021						0.044	0.120689	0.0	0.001
21022		0.00602	0.00621	0.00702	0.055	0.133	0.076349	0.014	0.037
21023		0.00494	0.00463	0.00513	0.075	0.099	0.109824	0.0	0.003
21024						0.394	0.133316	0.3	0.232
21025		0.00356	0.00246	0.00458	0.142	0.444	0.253712	0.4	0.404
21026		0.00935	0.01065	0.01071	0.304	1.336	-0.066952	0.755	1.0
21027		0.01032	0.01348	0.01508	0.471	2.034	0.12392	0.513	0.306
21028						0.307	0.157983	0.003	0.019
21029						0.358	1.416559	0.021	0.057
21030						0.379	0.446345	0.018	0.072
21031						2.641	0.40406	0.812	0.532
21032		0.0315	0.03327	0.04686	1.027	3.838	0.335934	1.0	0.921
21033						0.333	1.879349	0.541	0.295
21034		0.02757	0.0291	0.03314	0.543	1.312	0.222585	0.111	0.0
21035						0.117	2.300147	0.123	0.015
21036		0.01542	0.01434	0.02695	0.199	1.705	0.288069	0.144	0.064
21037		0.00697	0.00946	0.01207	0.243	0.0	0.004992	0.0	0.0
21038						0.134	0.141538	0.003	0.007
21039						0.067	-0.037	0.051	0.026
21040	0.00343	0.00723	0.01046	0.00966	0.12	0.08	0.195276	0.002	0.0
21041						0.044	-0.086039	0.042	0.025
21042						0.0	0.282783	0.009	0.012
21043	0.00145	0.00475	0.00895	0.00706	0.069	0.002	0.078698	0.0	0.0
21044						0.0	-0.184705	0.0	0.0
21045						0.097	-0.075468	0.001	0.003
21046						0.337	0.476004	0.024	0.116
21047	0.08393	0.03619	0.04825	0.06793	1.776	0.572	0.059023	0.074	0.47
21048						0.036	0.008516	0.073	0.147
21049	0.00113	0.00254	0.0027	0.00406	0.082	0.058	0.005286	0.001	0.047
21050						0.075	0.110999	0.001	0.016
21051						0.182	0.190871	0.005	0.006
21052						0.0	-0.061372	0.0	0.0
21053	0.00143	0.00614	0.00789	0.00688	0.117	0.238	-0.027603	0.0	0.004
21054	0.00182	0.01129	0.01118	0.01859	0.106	0.349	-0.050508	0.081	0.028
21055						0.0	0.850699	0.178	0.058
21056	0.03612	0.02696	0.03326	0.04321	1.221	0.541	0.138015	0.015	0.005
21057	0.02576	0.02319	0.02351	0.03681	0.324	0.0	0.002643	0.002	0.0
21058	0.02805	0.02584	0.03308	0.03859	0.228	0.0	0.435187	0.022	0.004
21059	0.02301	0.03443	0.02421	0.06279	0.209	0.158	0.300696	0.188	0.021
21060						0.55	0.731478	0.044	0.094
21061	0.02178	0.01735	0.01879	0.02327	0.536	0.653	0.18999	0.237	0.452
21062	0.03544	0.02075	0.02036	0.02978	0.58	1.618	-0.682145	0.838	0.225
21063						0.754	0.41052	0.055	0.068
21064	0.04276	0.02344	0.03591	0.03397	0.72	1.113	-0.070182	0.0	0.013
21065	0.01029	0.01506	0.01656	0.0201	0.446	0.71	0.137134	0.0	0.0
21066						1.624	0.463083	0.014	0.028
21067	0.00116	0.00201	0.00217	0.00172	0.065	0.335	0.130086	0.112	0.458
21068	0.02448	0.01788	0.01773	0.02084	0.429	0.042	-0.10542	0.281	0.93
21069	0.00602	0.00656	0.00662	0.00761	0.231	0.108	0.000294	0.078	0.651
21070	0.00609	0.00976	0.01065	0.01043	0.293	0.114	-0.037293	0.002	0.071
21071	0.00418	0.00876	0.00898	0.00962	0.39	3.266	-0.082515	0.0	0.116
21072						0.248	0.150348	0.018	0.127
21073						0.522	0.184705	0.016	0.152
21074						0.711	-0.211133	0.092	0.254
21075						0.866	0.464258	0.718	0.493
21076	0.03853	0.04083	0.03059	0.03559	0.699	1.237	0.011452	0.263	0.843
21077	0.06001	0.07335	0.05375	0.06392	0.747	1.181	1.161966	0.399	0.879
21078	0.04399	0.04541	0.03054	0.0344	0.657	0.764	1.684366	0.622	1.0
21079	0.03848	0.03455	0.02546	0.02196	0.536	1.52	0.039643	0.491	0.529
21080	0.05143	0.04273	0.02201	0.0396	0.838	0.34	0.168554	0.363	1.0
21081	0.04505	0.04349	0.02772	0.03636	0.883	2.134	0.536495	0.175	0.841
21082						1.362	0.414925	0.0	0.012
21083	0.0094	0.01725	0.00958	0.01607	0.408	0.181	0.515646	0.027	0.804
21084	0.00512	0.00913	0.00471	0.0091	0.296	0.506	0.004111	0.034	0.932
