		Lan-Vero
27147	27226	False
27148	27227	False
27149	27228	False
27150	27229	False
27151	27230	False
27152	27231	False
27153	27232	False
27154	27233	False
27155	27234	False
27156	27235	False
27157	27236	False
27158	27237	False
27159	27238	False
27160	27239	False
27161	27240	False
27162	27241	False
27163	27242	False
27164	27243	False
27165	27244	False
27166	27245	False
27167	27246	False
27168	27247	False
27169	27248	False
27170	27249	False
27171	27250	False
27172	27251	False
27173	27252	False
27174	27253	False
27175	27254	False
27176	27255	False
27177	27256	False
27178	27257	False
27179	27258	False
27180	27259	False
27181	27260	False
27182	27261	False
27183	27262	False
27184	27263	False
27185	27264	False
27186	27265	False
27187	27266	False
27188	27267	False
27189	27268	False
27190	27269	False
27191	27270	False
27192	27271	False
27193	27272	False
27194	27273	False
27195	27274	False
27196	27275	False
27197	27276	False
27198	27277	False
27199	27278	False
27200	27279	False
27201	27280	False
27202	27281	False
27203	27282	False
27204	27283	False
27205	27284	False
27206	27285	False
27207	27286	False
27208	27287	False
27209	27288	False
27210	27289	False
27211	27290	False
27212	27291	False
27213	27292	False
27214	27293	False
27215	27294	False
27216	27295	False
27217	27296	False
27218	27297	False
27219	27298	False
27220	27299	False
27221	27300	False
27222	27301	False
27223	27302	False
27224	27303	False
27225	27304	False
27226	27305	False
27227	27306	False
27228	27307	False
27229	27308	False
27230	27309	False
27231	27310	False
27232	27311	False
27233	27312	False
27234	27313	False
27235	27314	False
27236	27315	False
27237	27316	False
27238	27317	False
27239	27318	False
27240	27319	False
27241	27320	False
27242	27321	False
27243	27322	False
27244	27323	False
27245	27324	False
27246	27325	False
27247	27326	False
27248	27327	False
27249	27328	False
27250	27329	False
27251	27330	False
27252	27331	False
27253	27332	False
27254	27333	False
27255	27334	False
27256	27335	False
27257	27336	False
27258	27337	False
27259	27338	False
27260	27339	False
27261	27340	False
27262	27341	False
27263	27342	False
27264	27343	False
27265	27344	False
27266	27345	False
27267	27346	False
27268	27347	False
27269	27348	False
27270	27349	False
27271	27350	False
27272	27351	False
27273	27352	False
27274	27353	False
27275	27354	False
27276	27355	False
27277	27356	False
27278	27357	False
27279	27358	False
27280	27359	False
27281	27360	False
27282	27361	False
27283	27362	False
27284	27363	False
27285	27364	False
27286	27365	False
27287	27366	False
27288	27367	False
27289	27368	False
27290	27369	False
27291	27370	False
27292	27371	False
27293	27372	False
27294	27373	False
27295	27374	False
27296	27375	False
27297	27376	False
27298	27377	False
27299	27378	False
27300	27379	False
27301	27380	False
27302	27381	False
27303	27382	False
27304	27383	False
27305	27384	False
27306	27385	False
27307	27386	False
27308	27387	False
27309	27388	False
27310	27389	False
27311	27390	False
27312	27391	True
27313	27392	True
27314	27393	True
27315	27394	True
27316	27395	True
27317	27396	True
27318	27397	True
27319	27398	True
27320	27399	True
27321	27400	True
27322	27401	True
27323	27402	True
27324	27403	True
27325	27404	True
27326	27405	True
27327	27406	True
27328	27407	True
27329	27408	True
27330	27409	True
27331	27410	False
27332	27411	False
27333	27412	False
27334	27413	False
27335	27414	False
27336	27415	False
27337	27416	False
27338	27417	False
27339	27418	False
27340	27419	False
27341	27420	True
27342	27421	True
27343	27422	True
27344	27423	True
27345	27424	False
27346	27425	False
27347	27426	False
27348	27427	False
27349	27428	False
27350	27429	True
27351	27430	True
27352	27431	True
27353	27432	True
27354	27433	True
27355	27434	True
27356	27435	True
27357	27436	True
27358	27437	True
27359	27438	True
27360	27439	True
27361	27440	True
27362	27441	True
27363	27442	True
27364	27443	True
27365	27444	True
27366	27445	True
27367	27446	True
27368	27447	True
27369	27448	False
27370	27449	False
27371	27450	False
27372	27451	False
27373	27452	False
27374	27453	False
27375	27454	False
27376	27455	False
27377	27456	False
27378	27457	False
27379	27458	False
27380	27459	False
27381	27460	False
27382	27461	False
27383	27462	False
27384	27463	False
27385	27464	False
27386	27465	False
27387	27466	False
27388	27467	False
27389	27468	False
27390	27469	False
27391	27470	False
27392	27471	False
27393	27472	False
27394	27473	False
27395	27474	False
27396	27475	False
27397	27476	False
27398	27477	False
27399	27478	False
27400	27479	False
27401	27480	False
27402	27481	False
27403	27482	False
27404	27483	False
27405	27484	False
27406	27485	False
27407	27486	False
27408	27487	False
27409	27488	False
27410	27489	False
27411	27490	False
27412	27491	False
27413	27492	False
27414	27493	False
27415	27494	False
27416	27495	False
27417	27496	False
27418	27497	False
27419	27498	False
27420	27499	False
27421	27500	False
27422	27501	False
27423	27502	False
27424	27503	False
27425	27504	False
27426	27505	False
27427	27506	False
27428	27507	False
27429	27508	False
27430	27509	False
27431	27510	False
27432	27511	False
27433	27512	False
27434	27513	False
27435	27514	False
27436	27515	False
27437	27516	False
27438	27517	False
27439	27518	False
27440	27519	False
27441	27520	False
27442	27521	False
27443	27522	False
27444	27523	False
27445	27524	False
27446	27525	False
27447	27526	False
27448	27527	False
27449	27528	False
27450	27529	False
27451	27530	False
27452	27531	False
27453	27532	False
27454	27533	False
27455	27534	False
27456	27535	False
27457	27536	False
27458	27537	False
27459	27538	False
27460	27539	False
27461	27540	False
27462	27541	False
27463	27542	False
27464	27543	False
27465	27544	False
27466	27545	False
27467	27546	False
27468	27547	False
27469	27548	False
27470	27549	False
27471	27550	False
27472	27551	False
27473	27552	False
27474	27553	False
27475	27554	False
27476	27555	False
27477	27556	False
27478	27557	False
27479	27558	False
27480	27559	False
27481	27560	False
27482	27561	False
27483	27562	False
27484	27563	False
27485	27564	False
27486	27565	False
27487	27566	True
27488	27567	False
27489	27568	False
27490	27569	False
27491	27570	False
27492	27571	False
27493	27572	False
27494	27573	False
27495	27574	True
27496	27575	True
27497	27576	True
27498	27577	False
27499	27578	False
27500	27579	False
27501	27580	False
27502	27581	False
27503	27582	False
27504	27583	False
27505	27584	False
27506	27585	False
27507	27586	False
27508	27587	False
27509	27588	False
27510	27589	False
27511	27590	False
27512	27591	False
27513	27592	False
27514	27593	False
27515	27594	False
27516	27595	False
27517	27596	False
27518	27597	False
27519	27598	False
27520	27599	False
27521	27600	False
27522	27601	False
27523	27602	False
27524	27603	False
27525	27604	False
27526	27605	False
27527	27606	False
27528	27607	False
27529	27608	False
27530	27609	False
27531	27610	False
27532	27611	False
27533	27612	False
27534	27613	False
27535	27614	False
27536	27615	False
27537	27616	False
27538	27617	False
27539	27618	False
27540	27619	False
27541	27620	False
27542	27621	False
27543	27622	False
27544	27623	False
27545	27624	False
27546	27625	False
27547	27626	False
27548	27627	False
27549	27628	False
27550	27629	False
27551	27630	False
27552	27631	False
27553	27632	False
27554	27633	False
27555	27634	False
27556	27635	False
27557	27636	False
27558	27637	False
27559	27638	False
27560	27639	False
27561	27640	False
27562	27641	False
27563	27642	False
27564	27643	False
27565	27644	False
27566	27645	False
27567	27646	False
27568	27647	False
27569	27648	False
27570	27649	False
27571	27650	False
27572	27651	False
27573	27652	False
27574	27653	False
27575	27654	False
27576	27655	False
27577	27656	False
27578	27657	False
27579	27658	False
27580	27659	False
27581	27660	False
27582	27661	False
27583	27662	False
27584	27663	False
27585	27664	False
27586	27665	False
27587	27666	False
27588	27667	False
27589	27668	False
27590	27669	False
27591	27670	False
27592	27671	False
27593	27672	False
27594	27673	False
27595	27674	False
27596	27675	False
27597	27676	False
27598	27677	False
27599	27678	False
27600	27679	False
27601	27680	False
27602	27681	False
27603	27682	False
27604	27683	False
27605	27684	False
27606	27685	False
27607	27686	False
27608	27687	False
27609	27688	False
27610	27689	False
27611	27690	False
27612	27691	False
27613	27692	False
27614	27693	False
27615	27694	False
27616	27695	False
27617	27696	False
27618	27697	False
27619	27698	False
27620	27699	False
27621	27700	False
27622	27701	False
27623	27702	False
27624	27703	False
27625	27704	False
27626	27705	False
27627	27706	False
27628	27707	False
27629	27708	False
27630	27709	False
27631	27710	False
27632	27711	False
27633	27712	False
27634	27713	False
27635	27714	False
27636	27715	False
27637	27716	False
27638	27717	False
27639	27718	False
27640	27719	False
27641	27720	False
27642	27721	False
27643	27722	False
27644	27723	False
27645	27724	False
27646	27725	False
27647	27726	False
27648	27727	False
27649	27728	False
27650	27729	False
27651	27730	False
27652	27731	False
27653	27732	False
27654	27733	False
27655	27734	False
27656	27735	False
27657	27736	False
27658	27737	False
27659	27738	False
27660	27739	False
27661	27740	False
27662	27741	False
27663	27742	False
27664	27743	False
27665	27744	False
27666	27745	False
27667	27746	False
27668	27747	False
27669	27748	False
27670	27749	False
27671	27750	False
27672	27751	False
27673	27752	False
27674	27753	False
27675	27754	False
27676	27755	False
27677	27756	False
27678	27757	False
27679	27758	False
27680	27759	False
27681	27760	False
27682	27761	False
27683	27762	False
27684	27763	False
27685	27764	False
27686	27765	False
27687	27766	False
27688	27767	False
27689	27768	False
27690	27769	False
27691	27770	False
27692	27771	False
27693	27772	False
27694	27773	False
27695	27774	False
27696	27775	False
27697	27776	False
27698	27777	False
27699	27778	False
27700	27779	False
27701	27780	False
27702	27781	False
27703	27782	False
27704	27783	False
27705	27784	False
27706	27785	False
27707	27786	False
27708	27787	False
27709	27788	False
27710	27789	False
27711	27790	False
27712	27791	False
27713	27792	False
27714	27793	False
27715	27794	False
27716	27795	False
27717	27796	False
27718	27797	False
27719	27798	False
27720	27799	False
27721	27800	False
27722	27801	False
27723	27802	False
27724	27803	False
27725	27804	False
27726	27805	False
27727	27806	False
27728	27807	False
27729	27808	False
27730	27809	False
27731	27810	False
27732	27811	False
27733	27812	False
27734	27813	False
27735	27814	False
27736	27815	False
27737	27816	False
27738	27817	False
27739	27818	False
27740	27819	False
27741	27820	False
27742	27821	False
27743	27822	False
27744	27823	False
27745	27824	False
27746	27825	False
27747	27826	False
27748	27827	False
27749	27828	False
27750	27829	False
27751	27830	False
27752	27831	False
27753	27832	False
27754	27833	True
27755	27834	False
27756	27835	False
27757	27836	False
27758	27837	False
27759	27838	False
27760	27839	False
27761	27840	False
27762	27841	False
27763	27842	False
27764	27843	False
27765	27844	False
27766	27845	False
27767	27846	False
27768	27847	False
27769	27848	False
27770	27849	False
27771	27850	False
27772	27851	False
27773	27852	False
27774	27853	False
27775	27854	False
27776	27855	False
27777	27856	False
27778	27857	False
27779	27858	False
27780	27859	False
27781	27860	False
27782	27861	False
27783	27862	False
27784	27863	False
27785	27864	False
27786	27865	False
27787	27866	False
27788	27867	False
27789	27868	False
27790	27869	False
27791	27870	False
27792	27871	False
27793	27872	False
27794	27873	False
27795	27874	False
27796	27875	False
27797	27876	False
27798	27877	False
27799	27878	False
27800	27879	False
27801	27880	False
27802	27881	False
27803	27882	False
27804	27883	False
27805	27884	False
27806	27885	False
27807	27886	False
27808	27887	False
27809	27888	False
27810	27889	False
27811	27890	False
27812	27891	False
27813	27892	False
27814	27893	False
27815	27894	False
27816	27895	False
27817	27896	False
27818	27897	False
27819	27898	False
27820	27899	False
27821	27900	False
27822	27901	False
27823	27902	False
27824	27903	False
27825	27904	False
27826	27905	False
27827	27906	False
27828	27907	False
27829	27908	False
27830	27909	False
27831	27910	False
27832	27911	False
27833	27912	False
27834	27913	False
27835	27914	False
27836	27915	False
27837	27916	False
27838	27917	False
27839	27918	False
27840	27919	False
27841	27920	False
27842	27921	False
27843	27922	False
27844	27923	False
27845	27924	False
27846	27925	False
27847	27926	False
27848	27927	False
27849	27928	False
27850	27929	False
27851	27930	False
27852	27931	False
27853	27932	False
27854	27933	False
27855	27934	False
27856	27935	False
27857	27936	False
27858	27937	False
27859	27938	False
27860	27939	False
27861	27940	False
27862	27941	False
27863	27942	False
27864	27943	False
27865	27944	False
27866	27945	False
27867	27946	False
27868	27947	False
27869	27948	False
27870	27949	False
27871	27950	False
27872	27951	False
27873	27952	False
27874	27953	False
27875	27954	False
27876	27955	False
27877	27956	False
27878	27957	False
27879	27958	False
27880	27959	False
27881	27960	False
27882	27961	False
27883	27962	False
27884	27963	False
27885	27964	False
27886	27965	False
27887	27966	False
27888	27967	False
27889	27968	False
27890	27969	False
27891	27970	False
27892	27971	False
27893	27972	False
27894	27973	False
27895	27974	False
27896	27975	False
27897	27976	False
27898	27977	False
27899	27978	False
27900	27979	False
27901	27980	False
27902	27981	False
27903	27982	False
27904	27983	False
27905	27984	False
27906	27985	False
27907	27986	False
27908	27987	False
27909	27988	False
27910	27989	False
27911	27990	False
27912	27991	False
27913	27992	False
27914	27993	False
27915	27994	False
27916	27995	False
27917	27996	False
27918	27997	False
27919	27998	False
27920	27999	False
27921	28000	False
27922	28001	False
27923	28002	False
27924	28003	False
27925	28004	False
27926	28005	False
27927	28006	False
27928	28007	False
27929	28008	False
27930	28009	False
27931	28010	False
27932	28011	False
27933	28012	False
27934	28013	False
27935	28014	False
27936	28015	False
27937	28016	False
27938	28017	False
27939	28018	False
27940	28019	False
27941	28020	False
27942	28021	False
27943	28022	False
27944	28023	False
27945	28024	False
27946	28025	False
27947	28026	False
27948	28027	False
27949	28028	False
27950	28029	False
27951	28030	False
27952	28031	False
27953	28032	False
27954	28033	False
27955	28034	False
27956	28035	False
27957	28036	False
27958	28037	False
27959	28038	False
27960	28039	False
27961	28040	False
27962	28041	False
27963	28042	False
27964	28043	False
27965	28044	False
27966	28045	False
27967	28046	False
27968	28047	False
27969	28048	False
27970	28049	False
27971	28050	False
27972	28051	False
27973	28052	False
27974	28053	False
27975	28054	False
27976	28055	False
27977	28056	False
27978	28057	False
27979	28058	False
27980	28059	False
27981	28060	False
27982	28061	False
27983	28062	False
27984	28063	False
27985	28064	False
27986	28065	False
27987	28066	False
27988	28067	False
27989	28068	False
27990	28069	False
27991	28070	False
27992	28071	False
27993	28072	False
27994	28073	False
27995	28074	False
27996	28075	False
27997	28076	False
27998	28077	False
27999	28078	False
28000	28079	False
28001	28080	False
28002	28081	False
28003	28082	False
28004	28083	False
28005	28084	False
28006	28085	False
28007	28086	False
28008	28087	False
28009	28088	False
28010	28089	False
28011	28090	False
28012	28091	False
28013	28092	False
28014	28093	False
28015	28094	False
28016	28095	False
28017	28096	False
28018	28097	False
28019	28098	False
28020	28099	False
28021	28100	False
28022	28101	False
28023	28102	False
28024	28103	False
28025	28104	False
28026	28105	False
28027	28106	False
28028	28107	False
28029	28108	False
28030	28109	False
28031	28110	False
28032	28111	False
28033	28112	False
28034	28113	False
28035	28114	False
28036	28115	False
28037	28116	False
28038	28117	False
28039	28118	False
28040	28119	False
28041	28120	False
28042	28121	False
28043	28122	False
28044	28123	False
28045	28124	False
28046	28125	False
28047	28126	False
28048	28127	False
28049	28128	False
28050	28129	False
28051	28130	False
28052	28131	False
28053	28132	False
28054	28133	False
28055	28134	False
28056	28135	False
28057	28136	False
28058	28137	False
28059	28138	False
28060	28139	False
28061	28140	False
28062	28141	False
28063	28142	False
28064	28143	False
28065	28144	False
28066	28145	False
28067	28146	False
28068	28147	False
28069	28148	False
28070	28149	False
28071	28150	False
28072	28151	False
28073	28152	False
28074	28153	False
28075	28154	False
28076	28155	False
28077	28156	False
28078	28157	False
28079	28158	False
28080	28159	False
28081	28160	False
28082	28161	False
28083	28162	False
28084	28163	False
28085	28164	False
28086	28165	False
28087	28166	False
28088	28167	False
28089	28168	False
28090	28169	False
28091	28170	False
28092	28171	False
28093	28172	False
28094	28173	False
28095	28174	False
28096	28175	False
28097	28176	False
28098	28177	False
28099	28178	False
28100	28179	False
28101	28180	False
28102	28181	False
28103	28182	False
28104	28183	False
28105	28184	False
28106	28185	False
28107	28186	False
28108	28187	False
28109	28188	False
28110	28189	False
28111	28190	False
28112	28191	False
28113	28192	False
28114	28193	False
28115	28194	False
28116	28195	False
28117	28196	False
28118	28197	False
28119	28198	False
28120	28199	False
28121	28200	False
28122	28201	False
28123	28202	False
28124	28203	False
28125	28204	False
28126	28205	False
28127	28206	False
28128	28207	False
28129	28208	False
28130	28209	False
28131	28210	False
28132	28211	False
28133	28212	False
28134	28213	False
28135	28214	False
28136	28215	False
28137	28216	False
28138	28217	False
28139	28218	False
28140	28219	False
28141	28220	False
28142	28221	False
28143	28222	False
28144	28223	False
28145	28224	False
28146	28225	False
28147	28226	False
28148	28227	False
28149	28228	False
28150	28229	False
28151	28230	False
28152	28231	False
28153	28232	False
28154	28233	False
28155	28234	False
28156	28235	False
28157	28236	False
28158	28237	False
28159	28238	False
28160	28239	False
28161	28240	False
28162	28241	False
28163	28242	False
28164	28243	False
28165	28244	False
28166	28245	False
28167	28246	False
28168	28247	False
28169	28248	False
28170	28249	False
28171	28250	False
28172	28251	False
28173	28252	False
28174	28253	False
28175	28254	False
28176	28255	False
28177	28256	False
28178	28257	False
28179	28258	False
28180	28259	False
28181	28260	False
28182	28261	False
28183	28262	False
28184	28263	False
28185	28264	False
28186	28265	False
28187	28266	False
28188	28267	False
28189	28268	False
28190	28269	False
28191	28270	False
28192	28271	False
28193	28272	False
28194	28273	False
28195	28274	False
28196	28275	False
28197	28276	False
28198	28277	False
28199	28278	False
28200	28279	False
28201	28280	False
28202	28281	False
28203	28282	False
28204	28283	False
28205	28284	False
28206	28285	False
28207	28286	False
28208	28287	False
28209	28288	False
28210	28289	False
28211	28290	False
28212	28291	False
28213	28292	False
28214	28293	False
28215	28294	False
28216	28295	False
28217	28296	False
28218	28297	False
28219	28298	False
28220	28299	False
28221	28300	False
28222	28301	False
28223	28302	False
28224	28303	False
28225	28304	False
28226	28305	False
28227	28306	False
28228	28307	False
28229	28308	False
28230	28309	False
28231	28310	False
28232	28311	False
28233	28312	False
28234	28313	False
28235	28314	False
28236	28315	False
28237	28316	False
28238	28317	False
28239	28318	False
28240	28319	False
28241	28320	False
28242	28321	False
28243	28322	False
28244	28323	False
28245	28324	False
28246	28325	False
28247	28326	False
28248	28327	False
28249	28328	False
28250	28329	False
28251	28330	False
28252	28331	False
28253	28332	False
28254	28333	False
28255	28334	False
28256	28335	False
28257	28336	False
28258	28337	False
28259	28338	False
28260	28339	False
28261	28340	False
28262	28341	False
28263	28342	False
28264	28343	False
28265	28344	False
28266	28345	False
28267	28346	False
28268	28347	False
28269	28348	False
28270	28349	False
28271	28350	False
28272	28351	False
28273	28352	False
28274	28353	False
28275	28354	False
28276	28355	False
28277	28356	False
28278	28357	False
28279	28358	False
28280	28359	False
28281	28360	False
28282	28361	False
28283	28362	False
28284	28363	False
28285	28364	False
28286	28365	False
28287	28366	False
28288	28367	False
28289	28368	False
28290	28369	False
28291	28370	False
28292	28371	False
28293	28372	False
28294	28373	False
28295	28374	False
28296	28375	False
28297	28376	False
28298	28377	False
28299	28378	False
28300	28379	False
28301	28380	False
28302	28381	False
28303	28382	False
28304	28383	False
28305	28384	False
28306	28385	False
28307	28386	False
28308	28387	False
28309	28388	False
28310	28389	False
28311	28390	False
28312	28391	False
28313	28392	False
28314	28393	False
28315	28394	False
28316	28395	False
28317	28396	False
28318	28397	False
28319	28398	False
28320	28399	False
28321	28400	False
28322	28401	False
28323	28402	False
28324	28403	False
28325	28404	False
28326	28405	False
28327	28406	False
28328	28407	False
28329	28408	False
28330	28409	False
28331	28410	False
28332	28411	False
28333	28412	False
28334	28413	False
28335	28414	False
28336	28415	False
28337	28416	False
28338	28417	False
28339	28418	False
28340	28419	False
28341	28420	False
28342	28421	False
28343	28422	False
28344	28423	False
28345	28424	False
28346	28425	False
28347	28426	False
28348	28427	False
28349	28428	False
28350	28429	False
28351	28430	False
28352	28431	False
28353	28432	False
28354	28433	False
28355	28434	False
28356	28435	False
28357	28436	False
28358	28437	False
28359	28438	False
28360	28439	False
28361	28440	False
28362	28441	False
28363	28442	False
28364	28443	False
28365	28444	False
28366	28445	False
28367	28446	False
28368	28447	False
28369	28448	False
28370	28449	False
28371	28450	False
28372	28451	False
28373	28452	False
28374	28453	False
28375	28454	False
28376	28455	False
28377	28456	False
28378	28457	False
28379	28458	False
28380	28459	False
28381	28460	False
28382	28461	False
28383	28462	False
28384	28463	False
28385	28464	False
28386	28465	False
28387	28466	False
28388	28467	False
28389	28468	False
28390	28469	False
28391	28470	False
28392	28471	False
28393	28472	True
28394	28473	True
28395	28474	True
28396	28475	True
28397	28476	True
28398	28477	True
28399	28478	True
28400	28479	True
28401	28480	True
28402	28481	True
28403	28482	True
28404	28483	True
28405	28484	True
28406	28485	True
28407	28486	True
28408	28487	True
28409	28488	True
28410	28489	True
28411	28490	True
28412	28491	True
28413	28492	True
28414	28493	True
28415	28494	True
28416	28495	True
28417	28496	True
28418	28497	True
28419	28498	True
28420	28499	True
28421	28500	True
28422	28501	True
28423	28502	True
28424	28503	True
28425	28504	True
28426	28505	True
28427	28506	True
28428	28507	True
28429	28508	True
28430	28509	True
28431	28510	True
28432	28511	True
28433	28512	True
28434	28513	True
28435	28514	True
28436	28515	True
28437	28516	True
28438	28517	True
28439	28518	True
28440	28519	True
28441	28520	True
28442	28521	True
28443	28522	True
28444	28523	True
28445	28524	True
28446	28525	True
28447	28526	True
28448	28527	True
28449	28528	True
28450	28529	True
28451	28530	True
28452	28531	True
28453	28532	True
28454	28533	False
28455	28534	False
28456	28535	False
28457	28536	False
28458	28537	False
28459	28538	False
28460	28539	False
28461	28540	False
28462	28541	False
28463	28542	False
28464	28543	False
28465	28544	False
28466	28545	False
28467	28546	False
28468	28547	False
28469	28548	False
28470	28549	False
28471	28550	False
28472	28551	False
28473	28552	False
28474	28553	False
28475	28554	False
28476	28555	False
28477	28556	False
28478	28557	False
28479	28558	False
28480	28559	False
28481	28560	False
28482	28561	False
28483	28562	False
28484	28563	False
28485	28564	False
28486	28565	False
28487	28566	False
28488	28567	False
28489	28568	False
28490	28569	False
28491	28570	False
28492	28571	False
28493	28572	False
28494	28573	False
28495	28574	False
28496	28575	False
28497	28576	False
28498	28577	False
28499	28578	False
28500	28579	False
28501	28580	False
28502	28581	False
28503	28582	False
28504	28583	False
28505	28584	False
28506	28585	False
28507	28586	False
28508	28587	False
28509	28588	False
28510	28589	False
28511	28590	False
28512	28591	False
28513	28592	False
28514	28593	False
28515	28594	False
28516	28595	False
28517	28596	False
28518	28597	False
28519	28598	False
28520	28599	False
28521	28600	False
28522	28601	False
28523	28602	False
28524	28603	False
28525	28604	False
28526	28605	False
28527	28606	False
28528	28607	False
28529	28608	False
28530	28609	False
28531	28610	False
28532	28611	False
28533	28612	False
28534	28613	False
28535	28614	False
28536	28615	False
28537	28616	False
28538	28617	False
28539	28618	False
28540	28619	False
28541	28620	False
28542	28621	False
28543	28622	False
28544	28623	False
28545	28624	False
28546	28625	False
28547	28626	False
28548	28627	False
28549	28628	False
28550	28629	False
28551	28630	False
28552	28631	False
28553	28632	False
28554	28633	False
28555	28634	False
28556	28635	False
28557	28636	False
28558	28637	False
28559	28638	False
28560	28639	False
28561	28640	False
28562	28641	False
28563	28642	False
28564	28643	False
28565	28644	False
28566	28645	False
28567	28646	False
28568	28647	False
28569	28648	False
28570	28649	False
28571	28650	False
28572	28651	False
28573	28652	False
28574	28653	False
28575	28654	False
28576	28655	False
28577	28656	False
28578	28657	False
28579	28658	False
28580	28659	False
28581	28660	False
28582	28661	False
28583	28662	False
28584	28663	False
28585	28664	False
28586	28665	False
28587	28666	False
28588	28667	False
28589	28668	False
28590	28669	False
28591	28670	False
28592	28671	False
28593	28672	False
28594	28673	False
28595	28674	False
28596	28675	False
28597	28676	False
28598	28677	False
28599	28678	False
28600	28679	False
28601	28680	False
28602	28681	False
28603	28682	False
28604	28683	False
28605	28684	False
28606	28685	False
28607	28686	False
28608	28687	False
28609	28688	False
28610	28689	False
28611	28690	False
28612	28691	False
28613	28692	False
28614	28693	False
28615	28694	False
28616	28695	False
28617	28696	False
28618	28697	False
28619	28698	False
28620	28699	False
28621	28700	False
28622	28701	False
28623	28702	False
28624	28703	False
28625	28704	False
28626	28705	False
28627	28706	False
28628	28707	False
28629	28708	False
28630	28709	False
28631	28710	False
28632	28711	False
28633	28712	False
28634	28713	False
28635	28714	False
28636	28715	False
28637	28716	False
28638	28717	False
28639	28718	False
28640	28719	False
28641	28720	False
28642	28721	False
28643	28722	False
28644	28723	False
28645	28724	False
28646	28725	False
28647	28726	False
28648	28727	False
28649	28728	False
28650	28729	False
28651	28730	False
28652	28731	False
28653	28732	False
28654	28733	False
28655	28734	False
28656	28735	False
28657	28736	False
28658	28737	False
28659	28738	False
28660	28739	False
28661	28740	False
28662	28741	False
28663	28742	False
28664	28743	False
28665	28744	False
28666	28745	False
28667	28746	True
28668	28747	True
28669	28748	True
28670	28749	True
28671	28750	True
28672	28751	True
28673	28752	True
28674	28753	True
28675	28754	False
28676	28755	False
28677	28756	False
28678	28757	False
28679	28758	False
28680	28759	False
28681	28760	False
28682	28761	False
28683	28762	False
28684	28763	False
28685	28764	False
28686	28765	False
28687	28766	False
28688	28767	False
28689	28768	False
28690	28769	False
28691	28770	False
28692	28771	False
28693	28772	False
28694	28773	False
28695	28774	False
28696	28775	False
28697	28776	False
28698	28777	False
28699	28778	False
28700	28779	False
28701	28780	False
28702	28781	False
28703	28782	False
28704	28783	False
28705	28784	False
28706	28785	False
28707	28786	False
28708	28787	False
28709	28788	False
28710	28789	False
28711	28790	False
28712	28791	False
28713	28792	False
28714	28793	False
28715	28794	False
28716	28795	False
28717	28796	False
28718	28797	False
28719	28798	False
28720	28799	False
28721	28800	False
28722	28801	False
28723	28802	False
28724	28803	False
28725	28804	False
28726	28805	False
28727	28806	False
28728	28807	False
28729	28808	False
28730	28809	False
28731	28810	False
28732	28811	False
28733	28812	False
28734	28813	False
28735	28814	False
28736	28815	False
28737	28816	False
28738	28817	False
28739	28818	False
28740	28819	False
28741	28820	False
28742	28821	False
28743	28822	False
28744	28823	False
28745	28824	False
28746	28825	False
28747	28826	False
28748	28827	False
28749	28828	False
28750	28829	False
28751	28830	False
28752	28831	False
28753	28832	False
28754	28833	False
28755	28834	False
28756	28835	False
28757	28836	False
28758	28837	False
28759	28838	False
28760	28839	False
28761	28840	False
28762	28841	False
28763	28842	False
28764	28843	False
28765	28844	False
28766	28845	False
28767	28846	False
28768	28847	False
28769	28848	False
28770	28849	False
28771	28850	False
28772	28851	False
28773	28852	False
28774	28853	False
28775	28854	False
28776	28855	False
28777	28856	False
28778	28857	False
28779	28858	False
28780	28859	False
28781	28860	False
28782	28861	False
28783	28862	False
28784	28863	False
28785	28864	False
28786	28865	False
28787	28866	False
28788	28867	False
28789	28868	False
28790	28869	False
28791	28870	False
28792	28871	False
28793	28872	False
28794	28873	False
28795	28874	False
28796	28875	False
28797	28876	False
28798	28877	False
28799	28878	False
28800	28879	False
28801	28880	False
28802	28881	False
28803	28882	False
28804	28883	False
28805	28884	False
28806	28885	False
28807	28886	False
28808	28887	False
28809	28888	False
28810	28889	False
28811	28890	False
28812	28891	False
28813	28892	False
28814	28893	False
28815	28894	False
28816	28895	False
28817	28896	False
28818	28897	False
28819	28898	False
28820	28899	False
28821	28900	False
28822	28901	False
28823	28902	False
28824	28903	False
28825	28904	False
28826	28905	False
28827	28906	False
28828	28907	False
28829	28908	False
28830	28909	False
28831	28910	False
28832	28911	False
28833	28912	False
28834	28913	False
28835	28914	False
28836	28915	False
28837	28916	False
28838	28917	False
28839	28918	False
28840	28919	False
28841	28920	False
28842	28921	False
28843	28922	False
28844	28923	False
28845	28924	False
28846	28925	False
28847	28926	False
28848	28927	False
28849	28928	False
28850	28929	False
28851	28930	False
28852	28931	False
28853	28932	False
28854	28933	False
28855	28934	False
28856	28935	False
28857	28936	False
28858	28937	False
28859	28938	False
28860	28939	False
28861	28940	False
28862	28941	False
28863	28942	False
28864	28943	False
28865	28944	False
28866	28945	False
28867	28946	False
28868	28947	False
28869	28948	False
28870	28949	False
28871	28950	False
28872	28951	False
28873	28952	False
28874	28953	False
28875	28954	False
28876	28955	False
28877	28956	False
28878	28957	False
28879	28958	False
28880	28959	False
28881	28960	False
28882	28961	False
28883	28962	False
28884	28963	False
28885	28964	False
28886	28965	False
28887	28966	False
28888	28967	False
28889	28968	False
28890	28969	False
28891	28970	False
28892	28971	False
28893	28972	False
28894	28973	False
